clause_text,clause_type
"Section Headings. Section headings herein have been inserted for reference only and shall not be deemed to limit or otherwise affect, in any matter, or be deemed to interpret in whole or in part any of the terms or provisions of this Agreement.",section-headings
Section Headings. The section and paragraph headings and table of contents contained in this Agreement are for reference purposes only and shall not in any way affect the meaning or interpretation of this Agreement.,section-headings
"Section Headings. The headings of the various Sections of this Agreement have been inserted only for purposes of convenience, are not part of this Agreement and shall not be deemed in any manner to modify, explain, expand or restrict any of the provisions of this Agreement.",section-headings
"Section Headings. The section headings used herein are for convenience of reference only, are not part of this Warrant and are not to affect the construction of or be taken into consideration in interpreting this Warrant.",section-headings
Section Headings. The headings of sections and paragraphs of this Agreement are inserted for convenience only and will not in any way affect the meaning or construction of any provision of this Agreement.,section-headings
Section Headings. The headings of sections in this Agreement are provided for convenience only and will not affect its construction or interpretation.,section-headings
"Section Headings. The descriptive section headings herein have been inserted for convenience only and shall not be deemed to define, limit, or otherwise affect the construction of any provision hereof.",section-headings
Section Headings. The section headings contained herein are for the purposes of convenience only and are not intended to define or limit the contents of said sections.,section-headings
Section Headings. Section headings in this Agreement are included herein for convenience of reference only and shall not constitute part of this Agreement for any other purpose.,section-headings
Section Headings. The section and subsection headings in this Agreement are for convenience in reference only and shall not be deemed to alter or affect the interpretation of any provisions hereof.,section-headings
Section Headings. Section headings are for convenience of reference only and shall not affect the meaning of any provision of this Agreement.,section-headings
"Section Headings. Headings contained in this Agreement are inserted only as a matter of convenience and in no way define, limit or extend the scope or intent of this Agreement or any provisions hereof.",section-headings
"Section Headings. The section and subsection headings in this Agreement are used solely for convenience of reference, do not constitute a part of this Agreement, and shall not affect its interpretation.",section-headings
Section Headings. The article and section headings of this Agreement are for convenience of reference only and are not to be considered in construing this Agreement.,section-headings
Section Headings. All section headings contained herein are for convenience of reference only and are not intended to define or limit the scope of any provision of this Agreement.,section-headings
Section Headings. The section headings used in this Agreement are for convenience only and shall not affect the construction of any terms of this Agreement.,section-headings
"Section Headings. The section headings in this Warrant are for the convenience of the Company and the Warrantholder and in no way alter, modify, amend, limit or restrict the provisions hereof.",section-headings
Section Headings. Section headings in these Bylaws are for convenience of reference only and shall not be given any substantive effect in limiting or otherwise construing any provision herein.,section-headings
Section Headings. The section headings contained in this Agreement are for convenience only and shall in no way enlarge or limit the scope or meaning of the various and several sections hereof.,section-headings
Section Headings. The descriptive section headings in this Master Agreement have been inserted for convenience of reference only and shall not be deemed to limit or otherwise affect the construction of any provision thereof or hereof.,section-headings
Section Headings. The section headings herein have been inserted for convenience of reference only and shall in no way modify or restrict any of the terms or provisions hereof.,section-headings
"Section Headings. The Article and Section titles contained in this Agreement are, and shall be, without substantive meaning or content of any kind whatsoever and are not part of the agreement of the parties hereto.",section-headings
"Section Headings. The captions of the Sections in this Agreement are for convenience only and in no way define, limit, extend or describe the scope or intent of any of the provisions hereof, shall not be deemed part of this Agreement and shall not be used in construing or interpreting this Agreement.",section-headings
Section Headings. All section headings are inserted for convenience of reference only and shall not affect any construction or interpretation of this Agreement.,section-headings
"Section Headings. Section headings used herein are for convenience only and are not to affect the construction of, or to be taken into consideration in interpreting, this Agreement.",section-headings
Section Headings. The section headings in this Escrow Agreement are for reference purposes only and shall not affect the meaning or interpretation of this Escrow Agreement.,section-headings
"Section Headings. The section headings in this Agreement are included for convenience only, are not a part of this Agreement and will not be used in construing it.",section-headings
Section Headings. The section headings in this Agreement are for the purpose of convenience only and shall not limit or otherwise affect any of the terms hereof.,section-headings
Section Headings. The article and section headings used in this Agreement are inserted for convenience of reference only and are not intended to be part of or to affect the meaning or interpretation of this Agreement.,section-headings
Section Headings. The section or other headings contained in this Agreement are for reference purposes only and shall not affect in any way the meaning or interpretation of any or all of the provisions of this Agreement.,section-headings
Section Headings. The article and section headings in this Agreement are for reference purposes only and shall not affect the meaning or interpretation of this Agreement. References in this Agreement to a designated “Article” or “Section” refer to an Article or Section of this Agreement unless otherwise specifically indicated.,section-headings
"Section Headings. The headings of Articles and Sections in this Agreement are provided for convenience only and will not affect its construction or interpretation. All references to “Article” or “Articles” or “Section” or “Sections” refer to the corresponding Article or Articles or Section or Sections of this Agreement, unless the context indicates otherwise.",section-headings
Section Headings. The various section headings are inserted for convenience of reference only and shall not affect the meaning or interpretation of this Agreement or any section hereof.,section-headings
"Section Headings. The headings of each Section, subsection or other subdivision of this Agreement are for reference only and shall not limit or control the meaning thereof.",section-headings
"Section Headings. The section headings of this Agreement are for convenience and reference only and are not intended to define, extend or limit the contents of the sections.",section-headings
"Section Headings. Section and subsection headings in this Agreement are inserted for convenience of reference only, and shall neither constitute a part of this Agreement nor affect its construction, interpretation, meaning or effect.",section-headings
"Section Headings. The headings of the sections and paragraphs of this Guaranty have been inserted for convenience of reference only and shall in no way define, modify, limit or amplify any of the terms or provisions hereof.",section-headings
"Section Headings. The section headings contained in this Agreement are solely for the purpose of reference, are not part of the agreement of the parties and shall not in any way affect the meaning or interpretation of this Agreement.",section-headings
Section Headings. Section headings are for convenience only and will not be construed as a part of this Agreement.,section-headings
"Section Headings. The caption of sections in this Contract are inserted solely for convenience of reference and are not intended to define, limit, or describe the scope of this Contract or any provision hereof or to otherwise affect this Contract in any way. The section headings shall not be considered in any way in construing this Contract.",section-headings
"Section Headings. Section and other headings in this Agreement are for reference purposes only, and are in no way intended to describe, interpret, define or limit the scope or extent of any provision hereof.",section-headings
Section Headings. All section headings are for convenience only and shall in no way modify or restrict any of the terms or provisions hereof.,section-headings
"Section Headings. The titles of the Articles throughout this Lease are for convenience and reference only, and the words contained therein shall in no way be held to explain, modify, amplify or aid in the interpretation, construction or meaning of the provisions of this Lease.",section-headings
"Section Headings. The headings of the sections and paragraphs of this Mortgage are for convenience of reference only, are not to be considered a part hereof and shall not limit or otherwise affect any of the terms hereof.",section-headings
"Section Headings. The section headings herein are inserted only as a matter of convenience and reference and in no way define, limit or describe the scope of this Agreement or the intent of any provisions hereof.",section-headings
Section Headings. Section headings contained in this Agreement are for convenience only and shall not be considered in construing any provision hereof.,section-headings
Section Headings. The headings of sections of this Agreement are inserted for convenience only and shall not be considered for the purpose of determining the meaning or legal effect of any provisions hereof.,section-headings
"Section Headings. The headings of the several sections, and any table of contents appended hereto, shall be solely for convenience of reference and shall not affect the meaning, construction or effect hereof.",section-headings
Section Headings. Section headings are included for convenience only and are not to be used to construe or interpret this Agreement.,section-headings
"Section Headings. The titles of the sections hereof appear as a matter of convenience only, do not constitute a part of this Agreement and shall not affect the construction hereof.",section-headings
"Section Headings. The section headings contained in this Agreement are for convenience only, and shall in no manner be construed as part of this Agreement.",section-headings
Section Headings. The headings contained in this Agreement are inserted for convenience only and shall not constitute a part hereof or in any way affect the meaning or interpretation of this Agreement.,section-headings
Section Headings. The Section headings are for reference only and shall not limit or control the meaning of any provision of this Agreement.,section-headings
Section Headings. Section headings in this Agreement are for convenience of reference only and shall not govern the interpretation of any of the provisions of this Agreement.,section-headings
"Section Headings. The section headings or captions in this Agreement are for convenience of reference only and do not form a part hereof, and do not in any way modify, interpret or construe the intent of the parties or affect any of the provisions of this Agreement.",section-headings
Section Headings. The section headings of this Agreement are for reference purposes only and are to be given no effect in the construction or interpretation of this Agreement.,section-headings
Section Headings. Section headings are for convenience only and shall not define or limit the provisions of this Agreement.,section-headings
Section Headings. The various headings used in this Agreement are inserted for convenience only and shall not affect the meaning or interpretations of this Agreement or any provision hereof.,section-headings
Section Headings. The section headings used in this Agreement are intended for convenience only and shall not be deemed to supersede or modify any provisions.,section-headings
Section Headings. The section headings contained herein are for convenience of reference only and shall not be considered any part of the terms of this Agreement.,section-headings
Section Headings. The Section headings set forth herein are for convenience of reference only and shall not affect the meaning or interpretation of this Agreement whatsoever.,section-headings
Section Headings. The headings contained in this Agreement are solely for convenience of reference and shall be given no effect in the construction or interpretation of this Agreement.,section-headings
Section Headings. Headings used herein are for convenience of reference only and shall not affect the meaning of this Amendment.,section-headings
"Section Headings. The section and subsection heading of this Agreement are included for purposes of convenience only, and shall not affect the construction or interpretation of any of its provisions.",section-headings
Section Headings. Descriptive headings are for convenience only and will not control or affect the meaning or construction of any provision of this Agreement.,section-headings
Section Headings. The Section headings in this Agreement are solely for convenience and shall not be considered in its interpretation.,section-headings
Section Headings. Section headings appearing herein are included solely for convenience of reference and are not intended to affect the interpretation of any provision of this Agreement.,section-headings
Section Headings. Descriptive headings of the several Sections of this Agreement are inserted for convenience only and shall not control or affect the meaning or construction of any of the provisions hereof.,section-headings
Section Headings. Section headings appearing in this Agreement are for convenience only and shall not be construed as interpretations of text.,section-headings
"Section Headings. The headings of the several Sections are inserted for convenience of reference only and are not intended to be a part of, or to affect the meaning or interpretation of, this Agreement.",section-headings
Section Headings. The Section headings in this Warrant are for purposes of convenience only and shall not constitute a part hereof.,section-headings
Section Headings. The section headings in this Agreement have been inserted for convenience and shall not be used for interpretive purposes or to otherwise construe this Agreement.,section-headings
"Section Headings. The section headings appearing herein are for the convenience of City and Licensee, and shall not be deemed to govern, limit, modify, or in any manner affect the scope, meaning, or intent of the provisions of this License.",section-headings
Section Headings. The section headings herein are included for convenience only and shall not be deemed to be a part of this Agreement.,section-headings
Section Headings. Section headings are for the convenience of the parties and do not form a part of this Agreement.,section-headings
"Section Headings. The headings of the Sections hereof are provided for convenience only and are not to serve as a basis for interpretation or construction, and shall not constitute a part, of this Agreement.",section-headings
"Section Headings. The headings of sections contained in this Contract are for convenience only, and they shall not, expressly or by implication, limit, define, extend, or construe the terms or provisions of the sections of this Contract.",section-headings
Section Headings. The section headings in this Agreement are inserted for convenience of reference and shall not be considered a part of this Agreement or used in its interpretation.,section-headings
Section Headings. The section headings set forth in this Agreement are for convenience only and shall not have substantive meaning hereunder or be deemed part of this Agreement.,section-headings
"Section Headings. The section headings used in this Agreement are intended solely for convenience of reference and shall not in any manner amplify, limit, modify or otherwise be used in the interpretation of any of the provisions hereof.",section-headings
Section Headings. Headings contained herein are for convenient reference only. They are not a part of this Agreement and are not to affect in any way the substance or interpretation of this Agreement.,section-headings
Section Headings. The Section headings used in this Amendment are for convenience only and shall not affect the construction of this Amendment.,section-headings
Section Headings. The section headings used in this Agreement have been included for convenience and reference only.,section-headings
Section Headings. The section headings contained in this Release are for reference purposes only and shall not affect in any way the meaning or interpretation of this Release.,section-headings
"Section Headings. The section headings appearing herein shall not be deemed to govern, limit, modify or in any manner affect the scope, meaning or intent of the provisions of this Agreement.",section-headings
Section Headings. Section headings contained in this Agreement are for convenience of reference only and shall not limit or otherwise affect the meaning or interpretation of this Agreement or any of its terms and conditions.,section-headings
Section Headings. The headings of Sections in this Agreement are provided for convenience only and shall not affect its construction or interpretation. All references to “Section” or “Sections” refer to the corresponding Section or Sections of this Agreement.,section-headings
Section Headings. The captions and headings appearing at the beginning of the various sections of this Agreement are for convenience of reference only and shall not be given any effect whatsoever in the construction or interpretation of this Agreement.,section-headings
Section Headings. The captions of the sections in this Agreement are for convenience only and shall not be used in construing or interpreting this Agreement.,section-headings
"Section Headings. Any section or paragraph title or caption contained in this Contract is for convenience only, and shall not be deemed a part of this Contract.",section-headings
Section Headings. All Section headings herein are included for the purposes of convenience only and shall not be deemed to have any effect on the construction or interpretation of any provision of this Agreement.,section-headings
Section Headings. The section headings contained in this Note are for reference purposes only and shall not affect the meaning or interpretation of this Note.,section-headings
"Section Headings. The titles to the sections of this agreement are solely for the convenience of the parties and shall not be used to explain, modify, simplify, or aid in the interpretation of the provisions of this agreement.",section-headings
"Section Headings. The Article and Section headings used in this Agreement are for reference purposes only, and should not be used in construing this Agreement.",section-headings
Section Headings. The Section headings used in this Agreement are included for convenience of reference only and shall not affect the interpretation of this Agreement.,section-headings
Section Headings. The section headings are included for convenience and are not intended to limit or affect the interpretation of this Agreement.,section-headings
"Section Headings. The Section headings herein are for convenience only, do not constitute a part of this Agreement and shall not be deemed to limit or affect any of the provisions hereof.",section-headings
Section Headings. Section and paragraph headings are inserted herein only for convenience and shall not be used to interpret any of the provisions hereof.,section-headings
"Section Headings. All section headings herein are for convenience of reference only and are not part of this Agreement, and no construction or reference shall be derived therefrom.",section-headings
Section Headings. The headings of the sections herein are inserted for convenience only and are not intended to affect the meaning or interpretation of this Agreement.,section-headings
"Section Headings. The section headings appearing in this Agreement are for convenience of reference only and are not intended, to any extent or for any purpose, to limit or define the text of any section.",section-headings
"Section Headings. The section headings and the table of contents used in this Agreement are included herein for convenience of reference only and shall not constitute a part of this Agreement for any other purpose, be given any substantive effect, affect the construction hereof or be taken into consideration in the interpretation hereof.",section-headings
"Section Headings. The section headings in this Employment Agreement are for convenience of reference only, and they form no part of this Employment Agreement and shall not affect its interpretation.",section-headings
Section Headings. Section headings in this Amendment are for convenience of reference only and shall not limit or otherwise affect the meaning hereof.,section-headings
"Section Headings. The headings in this Agreement are inserted for convenience and identification only and are in no way intended to describe, interpret, define, or limit the scope, extent or intent of this Agreement or any provisions hereof.",section-headings
Section Headings. All Section Headings used in this Agreement are for convenience or reference only and are not intended to define or limit the scope of any provisions of this Agreement,section-headings
Section Headings. The headings and captions used herein shall not be used to interpret or construe this Agreement.,section-headings
Section Headings. Section headings in this Agreement are for convenience only and are not to be construed as part of this Agreement or in any way limiting or applying the provisions hereof.,section-headings
"Section Headings. Section headings are included in this Agreement for convenience of reference only, and shall in no way affect the meaning or interpretation of this Agreement.",section-headings
"Section Headings. The headings for each paragraph of this Agreement are for descriptive purposes only, and such headings are not to be construed or interpreted as part of this Agreement.",section-headings
Section Headings. Section headings used in this Agreement are for convenience only and shall not effect the construction or interpretation of this Agreement.,section-headings
Section Headings. The section and other headings contained in this Agreement are for reference purposes only and shall not be deemed to be a part of this Agreement or to control or affect the meaning or construction of any provision of this Agreement.,section-headings
"Section Headings. The division of this Agreement into sections, subsections and exhibits is for convenience of reference only and shall not affect the interpretation or construction of this Agreement.",section-headings
Section Headings. The Section headings of this Agreement are solely for the purpose of convenience and shall neither be deemed a part of this Agreement nor used in any interpretation thereof.,section-headings
"Section Headings. The headings of sections are inserted only for convenience and shall in no way define, describe or limit the scope or intent of any provision of this Agreement.",section-headings
Section Headings. The section headings used in this Guarantee are for convenience of reference only and shall not affect the interpretation or construction of this Guarantee.,section-headings
"Section Headings. Section headings are not to be considered part of this Agreement. Section headings are solely for convenience of reference, and shall not affect the meaning or interpretation of this Agreement or any of its provisions.",section-headings
Section Headings. Section headings are for convenient reference only and shall not affect the meaning or have any bearing on the interpretation of any provision of this Agreement.,section-headings
"Section Headings. The headings and captions of the various Sections of this Agreement are for convenience of reference only and are not to be construed as defining or limiting, in any way, the scope or intent of the provisions hereof.",section-headings
Section Headings. The section headings used herein are inserted for ---------------- reference purposes only and shall not in any way affect the meaning or interpretation of this Agreement.,section-headings
Section Headings. The titles of sections and subsections contained in this Agreement are for convenience only. They form no part of this Agreement and they are not to be used in the construction or interpretation of this Agreement.,section-headings
Section Headings. Headings and numbers have been set forth herein for convenience only.,section-headings
Section Headings. Section headings provided in this Agreement are for ease of reading and are not meant to interpret the text in each Section.,section-headings
Section Headings. Section headings are for convenience of reference only and are not a part of this Agreement.,section-headings
Section Headings. The section and subsection headings used in this Agreement are for convenience of reference only and are not to affect the construction of this Agreement or be taken into consideration in the interpretation of this Agreement.,section-headings
Section Headings. The section headings in this Agreement are inserted for convenience only and are not intended to affect the meaning or interpretation of this Agreement.,section-headings
"Section Headings. Section headings have been inserted in this Agreement as a matter of convenience of reference only, and it is agreed that such section headings are not a part of this Agreement and will not be used in the interpretation of any provision of this Agreement.",section-headings
"Section Headings. Any headings preceding the texts of the several Articles and Sections of this Agreement and any table of contents or marginal notes appended to copies hereof, shall be solely for convenience of reference and shall neither constitute a part of this Agreement nor affect its meaning, construction or effect.",section-headings
"Section Headings. All section headings contained herein are for descriptive purposes only, and the language of such section shall control.",section-headings
"Section Headings. The section headings used herein are descriptive only and shall have no legal force or effect whatsoever. Except to the extent the context specifically indicates otherwise, all references to articles and sections refer to articles and sections of this Agreement, and all references to the exhibits and schedules refer to exhibits and schedules attached hereto, each of which is made a part hereof for all purposes.",section-headings
"Section Headings. Section headings in this Agreement are for convenience only, and shall not be used in construing the Agreement.",section-headings
"Section Headings. The headings of the sections, paragraphs, and exhibits herein are for the Parties’ convenient reference only and shall not define or limit any of the terms or provisions hereof. Exhibits and other documents referred to in this Agreement are an integral part hereof, unless the context of such reference indicates otherwise.",section-headings
"Section Headings. The section and subsection headings herein have been inserted for convenience of reference only and shall in no way modify or restrict any of the terms or provisions hereof. Any reference to a ""person"" herein shall include an individual, firm, corporation, partnership, trust, government or political subdivision or agency or instrumentality thereof, association, unincorporated organization, or any other entity.",section-headings
Section Headings. All section headings and captions used in this Agreement are purely for convenience and shall not affect the interpretation of this Agreement.,section-headings
Section Headings. Section headings herein are included herein for convenience of reference only and shall not constitute a part hereof for any other purpose or be given any substantive effect.,section-headings
Section Headings. The Section headings contained in this Agreement are solely for convenience of reference and shall not affect the meaning or interpretation of this Agreement or of any term or provision hereof.,section-headings
"Section Headings. Article and Section headings and the Table of Contents used herein are for convenience of reference only, are not part of this Agreement and shall not affect the construction of, or be taken into consideration in interpreting, this Agreement.",section-headings
"Section Headings. The heading of each section is for descriptive purposes only, and such headings are not to be construed or interpreted as part of this Agreement. If the foregoing is in accordance with your understanding, so indicate by signing in the space provided below. OPPENHEIMER ENTERPRISE FUND /s/ Andrew J. Donohue By: ________________________________ Secretary Accepted: OPPENHEIMER FUNDS DISTRIBUTOR, INC. /s/ Katherine P. Feld By: ________________________________ Vice President & Secretary OFMI\885GDA",section-headings
Section Headings. Section headings are included for convenience or reference only and are not intended to define or limit the scope of any provision of this Agreement and should not be used to construe or interpret this Agreement.,section-headings
Section Headings. The section and subsection headings contained in this Agreement are included for convenience only and form no part of the agreement between the parties.,section-headings
Section Headings. The numbered section headings appearing in this Agreement do not constitute any part of this Agreement and shall not be considered in its interpretation.,section-headings
Section Headings. The section headings hereof are for the convenience of reference only and shall not be treated as a part of this Lease or as affecting the true meaning of the provisions hereof. The reference to section numbers herein or in the Indenture shall be deemed to refer to the numbers preceding each section.,section-headings
Section Headings. All section headings in this Agreement are for convenience of reference only and are not to be construed as modifying or governing the language in the section referred to or to define or limit the scope of any provision of this Agreement.,section-headings
"Section Headings. The section headings in this Agreement are for convenience of reference only, and they form no part of this Agreement and shall not affect its interpretation. The parties’ authorized representatives have executed this Agreement as of the Effective Date, as defined above. /s/ Roger A. Parker By: /s/ Timothy N. Poster Name: Timothy N. Poster Title: Director, Chairman of Compensation Committee",section-headings
"Section Headings. The Section and paragraph headings in this Agreement are for convenience of reference only and shall not be deemed to alter or affect provisions thereof. All Exhibits and/or Schedules hereto shall be initialed for identification or may be physically annexed hereto, but in either event such Exhibits or Schedules shall be deemed to be a part hereof.",section-headings
"Section Headings. The table of contents and headings of the various articles and sections of this Agreement are for convenience of reference only and shall not modify, define or limit any of the terms or provisions hereof. References to article and section numbers are references to articles and sections in this Agreement unless otherwise indicated.",section-headings
"Section Headings. The section headings appearing in this Settlement Agreement have been inserted for the purpose of convenience and ready reference. They do not purport to, and should not be deemed to define, limit, or extend the scope or intent of any section.",section-headings
Section Headings. The Article headings and Section headings in this agreement are for convenience of reference only and are not intended to be used in the construction of this agreement nor to alter or affect any of its provisions.,section-headings
"Section Headings. The section headings used herein are for convenience only, and shall not be deemed to constitute integral provisions of this Agreement.",section-headings
Section Headings. The headings contained in the Agreement are for reference purposes only and shall not in any way affect the meaning or interpretation of the Agreement.,section-headings
"Section Headings. The section headings contained in this Option are for convenience only and shall be without substantive meaning or content. The Company has caused this Option to be duly executed on January 26, 2000, to be effective as of the day and year first above written. TELENETICS CORPORATION By: /S/ Michael A. Armani ----------------------------------- Michael A. Armani, President TELENETICS CORPORATION NON-QUALIFIED STOCK OPTION ELECTION TO PURCHASE The undersigned hereby irrevocably elects to purchase ____________ Option Shares issuable upon the exercise of the Non-Qualified Stock Option dated effective as of August 2, 1999 (""OPTION""), and requests that certificates for such Option Shares be issued and delivered as follows: ISSUE TO: _______________________________________________________ (Name) _______________________________________________________ (Address, including Zip Code) _______________________________________________________ (Social Security or Tax Identification Number) DELIVER TO: _______________________________________________________ (Name) at_____________________________________________________ (Address, including Zip Code) If the number of Option Shares hereby exercised is less than all the Option Shares represented by the Option, the undersigned requests that a new option representing the number of Option Shares not exercised be issued and delivered as set forth above or otherwise as the undersigned shall direct in writing. In full payment of the purchase price of the Option Shares being issued upon exercise of the Option and transfer taxes, if any, the undersigned hereby tenders payment of $_____________ by cash, certified check, bank cashier's check or money order payable in United States currency to the order of Telenetics Corporation. Dated: ____________________ ________________________________________ (Signature) (Signature must conform in all respects to name of holder as specified on the face of the Option.) PLEASE INSERT SOCIAL SECURITY OR TAX IDENTIFICATION NUMBER OF HOLDER Signature Guaranteed: ________________________________ EXHIBIT A --------- FORM OF RESTRICTED STOCK LETTER THE UNDERSIGNED (hereinafter referred to as ""PURCHASER"") is exercising the Non-Qualified Stock Option tendered with this Restricted Stock Letter, and in connection with such exercise, makes the following representations and warranties to Telenetics Corporation (the ""COMPANY"") with the knowledge and intent that the Company shall be entitled to rely thereon in deliv...",section-headings
Section Headings. All headings in this Agreement are inserted for convenience only. Headings do not constitute a part of the Agreement and may not affect the meaning or interpretation of any term or other provision of this Agreement.,section-headings
Section Headings. All Section headings are inserted only for convenience of reference and are not to be considered in the interpretation or construction of any provision of this Agreement.,section-headings
Section Headings. The section headings used herein are for convenience of reference only and shall not limit or otherwise affect any of the terms or provisions hereof.,section-headings
Section Headings. Section headings are inserted for convenience only and shall not be used in any way to construe the terms of this Agreement.,section-headings
Section Headings. The captions in this Agreement are for convenience only and shall not be considered a part of or affect the construction or interpretation of any provision of this Agreement.,section-headings
Section Headings. The Section headings herein are for convenience only and shall not affect the construction hereof.,section-headings
"Section Headings. Section headings have been included in this Agreement merely for convenience of reference. They are not to be considered part of this Agreement, or to be used in the interpretation hereof.",section-headings
"Section Headings. The section and subsection headings used herein are for reference and convenience only, and shall not enter into the interpretation hereof.",section-headings
Section Headings. Section headings are for convenience only.,section-headings
Section Headings. Section headings used herein are for convenience only and shall not be deemed to limit or define the scope of any provision hereof.,section-headings
Section Headings. Section headings are for descriptive purposes only and shall not control or alter the meaning of this Agreement.,section-headings
Section Headings. Section headings are inserted into this Agreement for convenience only and shall not affect any construction or interpretation of this Agreement.,section-headings
Section Headings. The section headings in this Guaranty are inserted for convenience of reference only and shall not in any way affect the meaning or construction of any provision of this Guaranty.,section-headings
Section Headings. Section headings are for convenience only and shall not affect the interpretation of this Guaranty.,section-headings
Section Headings. The section headings are solely for convenience of reference and shall not in any way affect the interpretation of this Agreement.,section-headings
Section Headings. The section headings of this Loan Agreement are inserted herein solely for convenience of reference and shall not affect the construction or interpretation of the provisions hereof.,section-headings
"Section Headings. Titles and headings to Sections and subsections hereof are for the purpose of reference only and shall in no way limit, define or otherwise affect the provisions hereof.",section-headings
Section Headings. Section headings are for reference purposes only and shall not in any way affect the meaning or interpretation of any provision of this Agreement.,section-headings
Section Headings. The Section headings in this lease are intended for convenience only and shall not be taken into consideration in any construction or interpretation of this lease or any of its provisions.,section-headings
Section Headings. The section headings in this Agreement are for convenience of reference only and shall not affect its interpretation.,section-headings
"Section Headings. The headings of the sections of this Agreement are for reference only, are not a substantive part of this Agreement and are not to be used to affect the validity, construction or interpretation of this Agreement or any of its provisions.",section-headings
Section Headings. The section headings contained herein are for ---------------- convenience of reference only and shall not be used in construing this Agreement.,section-headings
Section Headings. The headings of this Agreement are for purposes of reference only and shall not limit or otherwise affect the meaning hereof.,section-headings
"Section Headings. All enumerated subdivisions of this Agreement are herein referred to as ""section"" or ""subsection."" The headings of sections or subsections are for reference only and shall not limit or control the meaning thereof.",section-headings
Section Headings. Headings in this Amendment are included herein for convenience of reference only and shall not constitute a part of this Amendment for any other purpose.,section-headings
"Section Headings. The section headings are for convenience only and in no way define, limit, extend or interpret the scope of this Agreement or of any particular paragraph hereof.",section-headings
Section Headings. Section headings herein and in the other Credit Documents are included for convenience of reference only and shall not affect the interpretation of this Agreement or any other Credit Document.,section-headings
"Section Headings. The headings of paragraphs, sections and other subdivisions of this agreement are for convenient reference only and they will not be used in any way to govern, limit, modify, construe this agreement or any part or provision of it.",section-headings
Section Headings. The section headings appearing in this instrument have been inserted for convenience only and shall be given no substantive meaning or significance whatever in construing the terms and provisions of this instrument.,section-headings
"Section Headings. The titles to the numbered sections in this Agreement are solely for the convenience of the parties and shall not be used to explain, modify, simplify, or aid in the interpretation of said covenants or provisions set forth herein.",section-headings
Section Headings. The headings in this Agreement are for purposes of convenience and ease of reference only and shall not be construed to limit or otherwise affect the meaning of any part of this Agreement.,section-headings
Section Headings. The section headings used in this Agreement are used for convenience only and are not to be considered in construing or interpreting this Agreement.,section-headings
"Section Headings. The section or subsection headings are used for convenience of reference only and do not define, limit or extend the scope or intent of the sections or this Lease Agreement.",section-headings
Section Headings. The section headings in this Amendment are inserted only as a matter of convenience in reference and are not to be given any effect whatsoever in construing any provision of this Amendment.,section-headings
"Section Headings. The titles of the sections of this Agreement appear as a matter of convenience only, do not constitute a part hereof and shall not affect the construction hereof. The words “herein,” “hereunder” and “hereto” refer to this Agreement as a whole and not to any particular section or other subdivision. References to sections are, unless otherwise specified, references to sections of this Agreement.",section-headings
Section Headings. Section headings are not to be considered a part of this Agreement and are included solely for convenience of reference and are not intended to be full or accurate descriptions of the contents thereof.,section-headings
Section Headings. The various headings of this Amendment are inserted for convenience only and shall not affect the meaning or interpretation of this Amendment or the Receivables Purchase Agreement or any provision hereof or thereof. [signature pages on next page],section-headings
"Section Headings. The Section headings herein have been inserted for convenience of reference only and shall in no way modify or restrict any of the terms or provisions hereof. When the context admits or requires, words used in the masculine gender shall be construed to include the feminine, the plural shall include the singular, and the singular shall include the plural.",section-headings
