clause_text,clause_type
"Exhibits. All references to ""Exhibits"" contained herein are references to exhibits attached hereto, all of which are hereby made a part hereof for all purposes.",exhibits
"Exhibits. All exhibits and schedules annexed hereto are expressly made a part of this Agreement, as fully as though completely set forth herein, and all references to this Agreement herein or in any of such exhibits or schedules shall be deemed to refer to and include all such exhibits or schedules.",exhibits
Exhibits. Any Exhibits attached hereto are incorporated herein by reference and are an integral part of this Agreement.,exhibits
Exhibits. All Exhibits attached hereto are by reference made a part hereof.,exhibits
Exhibits. All Exhibits which are referred to herein and which are attached hereto or bound separately and initialed by the parties are expressly made and constitute a part of this Agreement.,exhibits
Exhibits. All exhibits attached hereto are incorporated herein by reference and made a part hereof as if fully rewritten or reproduced herein.,exhibits
Exhibits. The following exhibits are attached to this Agreement and are incorporated into this Agreement by this reference and made a part hereof for all purposes:,exhibits
Exhibits. All exhibits referred to in this agreement are attached hereto and are by this reference incorporated herein and made a part of this agreement.,exhibits
Exhibits. All exhibits to this Agreement are incorporated herein by reference for all purposes wherever reference is made to the same.,exhibits
"Exhibits. The following exhibits constitute a part of this Contract and are incorporated into this Contract by this reference: Exhibit A PERFORMANCE MATRIX Exhibit B BUDGET FORMS Exhibit C PAYMENT SCHEDULE Exhibit D QUALITY ASSURANCE PRINCIPLES AND DISPUTE RESOLUTION PROCESS Exhibit F COMPLIANCE GUIDELINES The following exhibits constitute a part of this Contract and are incorporated into this Contract upon receipt by COMMISSION from CONTRACTOR: Exhibit E INVOICE(S) If any inconsistency exists or arises between a provision of this Contract and a provision of any exhibit, the provisions of this Contract shall control.",exhibits
Exhibits. All exhibits attached hereto are hereby incorporated by reference as though set out in full herein.,exhibits
"Exhibits. All exhibits to this Agreement, either as now existing or as the same may from time to time be supplemented, modified or amended, are incorporated herein by this reference.",exhibits
Exhibits. The terms of the Exhibits attached to this Supplemental Indenture are incorporated herein in all particulars.,exhibits
Exhibits. The Exhibits attached to this Agreement are incorporated into and made a part of this Agreement.,exhibits
Exhibits. All Exhibits attached hereto shall be deemed to be a part of this Agreement and are fully incorporated in this Agreement by this reference.,exhibits
"Exhibits. There are no contracts or other documents which are required to be filed as exhibits to the Registration Statement by the Act or by the Rules and Regulations which have not been so filed and each contract to which the Company or any of its subsidiaries is a party and to which reference is made in the Prospectus has been duly and validly executed, is or will be at the Effective Date, in full force and effect in all material respects in accordance with their respective terms, including but not limited to the Employment Agreement between the Company and Max Rutman, Exhibit No. 10.10, the Employment Agreement between Guillermo Quiroz and the Company, Exhibit No. 10.11, and the various distribution and licensing agreements in Exhibits 10.2-10.8, and none of such contracts have been assigned by the Company; and the Company knows of no present situation or condition or fact which would prevent compliance with the terms of such contracts, as amended to date. Except for amendments or modifications of such contracts in the ordinary course of business, the Company has no intention of exercising any right which it may have to cancel any of its obligations under any of such contracts, and has no knowledge that any other party to any of such contracts has any intention not to render full performance under such contracts.",exhibits
Exhibits. Any exhibit attached hereto shall be deemed to have been incorporated herein by this reference with the same force and effect as if fully set forth in the body hereof.,exhibits
"Exhibits. All exhibits attached to this Lease are a part hereof and are incorporated herein by reference and all provisions of such exhibits shall constitute agreements, promises and covenants of this Lease.",exhibits
Exhibits. All exhibits referred to herein are deemed to be incorporated in this Master Contract in their entirety.,exhibits
Exhibits. Each Exhibit attached to this Agreement is deemed a part of this Agreement and incorporated herein wherever reference to it is made.,exhibits
"Exhibits. The attached exhibits, together with all documents incorporated by reference in the exhibits, form an integral part of this Agreement and are incorporated into this Agreement wherever reference is made to them to the same extent as if they were set out in full at the point at which such reference is made.",exhibits
Exhibits. Exhibit A of the Existing MBS Agreement is hereby amended by deleting it in its entirety and replacing it with the form attached hereto as Exhibit A.,exhibits
Exhibits. All exhibits and schedules attached to this Agreement are incorporated and made a part of this Agreement.,exhibits
"Exhibits. All exhibits attached to this Lease shall be deemed to be incorporated herein by the individual reference to each such exhibit, and all such exhibits shall be deemed to be a part of this Lease as though set forth in full in the body of the Lease.",exhibits
Exhibits. The Engineer’s Surveyor shall prepare a Property Description for each parcel or tract consisting of two parts: (1) a metes and bounds description of the property and (2) a parcel plat. Each part of a Property Description must be signed and sealed by a RPLS.,exhibits
Exhibits. The exhibits referred to in and attached to this Agreement are incorporated herein in full by reference.,exhibits
Exhibits. The following exhibits are attached hereto and incorporated herein by reference:,exhibits
"Exhibits. Exhibits A and B constitute a part of this Agreement and are incorporated into this Agreement by this reference. If any inconsistency exists or arises between a provision of this Agreement and a provision of any exhibit, the provisions of this Agreement shall control.",exhibits
"Exhibits. The exhibit(s) and addendum, if any, specified in the Basic Lease Information are attached to this Lease and by this reference made a part hereof.",exhibits
"Exhibits. All exhibits attached hereto are hereby made part hereof and incorporated herein by this reference. References in such exhibits to instruments on file in the public records are notice of such instruments for all purposes. Unless provided otherwise, all recording references in such exhibits are to the appropriate records of the counties in which the Assets are located.",exhibits
Exhibits. Each of the exhibits referenced in this Agreement is annexed hereto and is incorporated herein by this reference and expressly made a part hereof.,exhibits
Exhibits. All of the exhibits referenced in this Lease are attached hereto and incorporated herein.,exhibits
Exhibits. All exhibits attached hereto and referred to in this Agreement are hereby incorporated by reference herein as though fully set forth at length.,exhibits
"Exhibits. If any Exhibit, which is to be executed and delivered, contains blanks, the same shall be completed correctly and in accordance with the terms and provisions contained and as contemplated herein prior to, at the time of, or after the execution and delivery thereof.",exhibits
"Exhibits. Unless otherwise specified herein, each Exhibit referred to in this Agreement is attached hereto, and each such Exhibit (other than Exhibits that are to be separately executed and delivered as Documents) is hereby incorporated by reference and made a part hereof as if fully set forth herein.",exhibits
"Exhibits. All Exhibits, Appendices, schedules and documents referred to in or attached to this Agreement are integral parts of this Agreement as if fully set forth herein and all statements appearing therein shall be deemed to be representations. All items disclosed hereunder shall be deemed disclosed only in connection with the specific representation to which they are explicitly referenced.",exhibits
"Exhibits. All exhibits and documents included in the Plan Supplement are incorporated into and are a part of the Plan as if set forth in full in the Plan. After the exhibits and documents are Filed, copies of such exhibits and documents shall be available upon written request to the Debtors’ counsel at the address above or by downloading such exhibits and documents from the Debtors’ restructuring website at http://[●] or the Court’s website at www.txs.uscourts.gov/bankruptcy. To the extent any exhibit or document is inconsistent with the terms of the Plan, unless otherwise ordered by the Court, the non-exhibit or non-document portion of the Plan shall control.",exhibits
Exhibits. 27.1 Financial Data Schedule,exhibits
Exhibits. The Exhibits attached hereto are incorporated herein by reference and shall be construed with and as an integral part of this Agreement to the same extent as if the same had been set forth verbatim herein.,exhibits
"Exhibits. The exhibits identified in this Agreement are incorporated in this Agreement and constitute a part of this Agreement. If there is any conflict between this Agreement and any exhibit, the provisions of the exhibit shall control.",exhibits
Exhibits. All of the Exhibits attached hereto are incorporated herein and made a part of this Agreement by reference thereto.,exhibits
Exhibits. The Exhibits attached hereto are hereby incorporated herein by this reference.,exhibits
"Exhibits. The Exhibits to this Agreement, each of which is incorporated by reference, are: EXHIBIT A: Information Exhibit. EXHIBIT B: Glossary of Terms. EXHIBIT C: Development Budget Exhibit. EXHIBIT D: Regulatory Allocations.",exhibits
"Exhibits. Each exhibit referred to and attached to this Agreement is an essential part of this Agreement. The exhibits and any amendments or revisions thereto, even if not physically attached hereto, shall be treated as if they are part of this Agreement.",exhibits
Exhibits. 43.1 Exhibits A through I are attached hereto and incorporated herein for all purposes and are hereby acknowledged by both parties to this Lease.,exhibits
Exhibits. All exhibits attached hereto are incorporated herein by reference to the same extent as though such exhibits were included in the body of this Agreement verbatim.,exhibits
Exhibits. All exhibits attached hereto shall be incorporated herein by reference as if set out herein in full.,exhibits
Exhibits. The Exhibits specified in the Basic Lease Information are by this reference made a part hereof.,exhibits
Exhibits. All exhibits referred to herein are attached hereto and incorporated by reference.,exhibits
"Exhibits. The exhibits referred to herein are attached hereto and by this reference are incorporated herein and made a part hereof. In the event there is any conflict between this Agreement and an exhibit, the provisions of this Agreement shall be deemed controlling.",exhibits
"Exhibits. There are no contracts or documents which are required to be described in the Registration Statement, the General Disclosure Package or the Prospectus or to be filed as exhibits to the Registration Statement which have not been so described and filed as required.",exhibits
Exhibits. All exhibits attached hereto are incorporated herein by this reference.,exhibits
Exhibits. The exhibits attached hereto and referred to herein shall constitute a part of this Subsequent Pledge Agreement and are incorporated into this Subsequent Pledge Agreement for all purposes.,exhibits
Exhibits. The following exhibits are incorporated in and made a part of this agreement:,exhibits
"Exhibits. The following schedules, exhibits and other documents are attached to this Agreement and incorporated herein by this reference and made a part hereof for all purposes:",exhibits
Exhibits. The Exhibits attached hereto are hereby incorporated herein by this reference for all purposes.,exhibits
Exhibits. Each Exhibit to this Agreement is incorporated herein for all purposes.,exhibits
Exhibits. All of the Exhibits hereto referred to in this Agreement are hereby incorporated herein by reference and shall be deemed and construed to be a part of this Agreement for all purposes.,exhibits
Exhibits. The exhibits and schedules referenced in this Agreement are a part of this Agreement as if fully set forth in this Agreement,exhibits
"Exhibits. All Exhibits annexed hereto and the documents and instruments referred to herein or required to be delivered simultaneously herewith or at the Closing are expressly made a part of this Agreement as fully as though completely set forth herein, and all references to this Agreement herein or in any such Exhibits, documents or instruments shall be deemed to refer to and include all such Exhibits, documents and instruments. Any execution of this Agreement is subject to the receipt of current and complete exhibits.",exhibits
"Exhibits. The following exhibits are made a part of this contract: Exhibit A. Scope of Work. In case of conflict between an exhibit and the text of this contract excluding the exhibit, the text of this contract shall control.",exhibits
Exhibits. The following exhibits attached hereto supplement the exhibits included in the Base Indenture. Exhibit A: Form of Variable Funding Note Exhibit B: Form of Increase Notice Exhibit C: Form of Consent Exhibit D: Form of Series 2008-1 Demand Note Exhibit E: Form of Series 2008-1 Letter of Credit Exhibit F: Form of Lease Payment Deficit Notice Exhibit G: Form of Demand Notice Exhibit H: Form of Transfer Supplement Exhibit I: Form of Purchaser Group Supplement,exhibits
Exhibits. All Exhibits referred to in this Agreement are by such references fully incorporated herein.,exhibits
"Exhibits. Each of the following exhibits, if the check box for such exhibit is selected below, is hereby attached and incorporated into this Agreement by reference as though fully set forth herein: EXHIBIT A: SCOPE OF SERVICES EXHIBIT A-1 PROFESSIONAL SERVICES TASK ORDER EXHIBIT B: SCHEDULE OF PERFORMANCE EXHIBIT C: COMPENSATION EXHIBIT C-1: SCHEDULE OF RATES EXHIBIT D: INSURANCE REQUIREMENTS EXHIBIT E: INFORMATION PRIVACY POLICY (THE SIGNATURE BLOCK FOLLOWS ON THE NEXT PAGE.)",exhibits
Exhibits. All exhibits to which reference is made are deemed incorporated in this Agreement whether or not actually attached.,exhibits
Exhibits. Each of the exhibits referred to herein and attached hereto is an integral part of this Agreement and is incorporated herein by this reference.,exhibits
Exhibits. The following exhibits are attached to this Agreement and incorporated herein by this reference:,exhibits
Exhibits. The exhibits attached hereto are incorporated herein and made a part hereof for all purposes.,exhibits
"Exhibits. The Basic Lease Information, and the Exhibits, addenda and attachments attached hereto are hereby incorporated herein by this reference and made a part of this Lease as though fully set forth herein.",exhibits
"Exhibits. In the event of inconsistencies between this Agreement and any exhibits or attachments hereto, the terms of this Agreement shall control.",exhibits
Exhibits. The following exhibits are attached to this Agreement and are incorporated into this Agreement and made a part here:,exhibits
"Exhibits. All Exhibits attached to this Agreement, and the terms of those Exhibits which are referred to in this Agreement, are made a part hereof and incorporated herein by reference.",exhibits
Exhibits. All exhibits referred to in this Agreement and attached hereto are made a part of this Agreement by this reference.,exhibits
Exhibits. The exhibits to this Agreement and the Pooling and Servicing Agreement are hereby incorporated by reference and made a part hereof and are an integral part of this Agreement.,exhibits
"Exhibits. Exhibits A (Outline of Premises), B (Work Letter Agreement), C (Rules and Regulations), D (Guaranty) and E (Suite Acceptance Letter) are incorporated into this Lease by reference and made a part hereof.",exhibits
Exhibits. All Exhibits referred to herein are hereby incorporated by reference.,exhibits
"Exhibits. Attached hereto and forming an integral part of this Agreement are multiple exhibits, all of which are hereby incorporated into this Agreement as fully as if the contents thereof were set out in full herein at each point of reference thereto.",exhibits
"Exhibits. If any provision contained in an Exhibit, Rider or Addenda to this Lease is inconsistent with any other provision of this Lease, the provision contained in this Lease shall supersede the provisions contained in such Exhibit, Rider or Addenda, unless otherwise provided.",exhibits
Exhibits. All exhibits and schedules referred to in this Agreement are hereby incorporated into this Agreement by reference and constitute a part of this Agreement for all purposes. Each Party and its counsel has received a complete set of exhibits and schedules prior to and as of the date of execution of this Agreement.,exhibits
"Exhibits. The following exhibits and attachments are included hereto and incorporated by reference herein: Exhibit A – Program/Project Description Exhibit B – Payments and Rates Exhibit C – Equal Benefits Compliance Declaration Form Exhibit D – Additional Program Requirements Exhibit E – 504 Compliance Notwithstanding any other provisions of this Agreement, in the event of a conflict between the terms of this Agreement and those of an Exhibit, the terms of the Exhibit shall control.",exhibits
Exhibits. The exhibits to this Agreement are incorporated herein by reference as if fully set forth herein.,exhibits
"Exhibits. The exhibits listed in the table of contents and attached hereto are incorporated in, and deemed to be an integral part of, this Agreement.",exhibits
"Exhibits. There are no legal or governmental proceedings, contracts, agreements, leases, or other documents of a character required to be described in the General Disclosure Package or to be filed as exhibits to the Registration Statement which are not described or filed as required.",exhibits
Exhibits. All exhibits attached to this Agreement are a part hereof for all purposes.,exhibits
Exhibits. The exhibits attached hereto shall be deemed to be an integral part of this Contract.,exhibits
Exhibits. All Exhibits referred to herein are intended to be and hereby are specifically made a part of this Agreement.,exhibits
Exhibits. All of the following Exhibits to this Agreement are incorporated herein in the places referenced in this Agreement as if fully set forth herein.,exhibits
Exhibits. All Exhibits referenced herein are hereby made a part of this Agreement.,exhibits
Exhibits. All Exhibits and written addenda hereto are incorporated herein for any and all purposes.,exhibits
"Exhibits. All of the exhibits, addenda or riders attached to this Agreement shall be deemed incorporated herein by reference.",exhibits
Exhibits. All Exhibits attached hereto are incorporated herein by reference.,exhibits
"Exhibits. Each reference to a Section or Exhibit in this Agreement shall mean the sections of this Agreement and the exhibits attached to this Agreement, unless the context requires otherwise. Each such exhibit is incorporated herein by this reference.",exhibits
Exhibits. 1. Exhibit 1-2,exhibits
"Exhibits. The Exhibits of the Custodial Agreement are hereby amended by deleting ""Exhibit One"" and ""Exhibit Two"" and adding The Form of Trust Receipt attached as Exhibit A to this Amendment as Exhibit One to the Custodial Agreement.",exhibits
"Exhibits. All Exhibits referred to in this Agreement and any addenda, attachments, and schedules which may, from time to time, be referred to in any duly executed amendment to this Agreement are by such reference incorporated in this Agreement and shall be deemed a part of this Agreement.",exhibits
Exhibits. Each Exhibit attached hereto is made a part hereof for all purposes.,exhibits
Exhibits. The Exhibits referred to in this Agreement are hereby incorporated in this Agreement by reference and constitute a part of this Agreement. Each party to this Agreement has received a complete set of Exhibits as of the execution of this Agreement.,exhibits
Exhibits. All exhibits referred to in this Agreement are attached and incorporated herein by this reference.,exhibits
Exhibits. Any Exhibits attached hereto are incorporated herein by reference and are an integral part of this Employment Agreement and are deemed incorporated herein by reference.,exhibits
Exhibits. The Exhibits to this Agreement are expressly incorporated and made part of the terms and conditions set forth herein.,exhibits
Exhibits. The exhibits to this Loan Agreement are hereby incorporated and made a part hereof and are an integral part of this Loan Agreement,exhibits
Exhibits. All exhibits referred to herein are attached hereto and are by this reference incorporated herein.,exhibits
Exhibits. All of the Exhibits attached to this Agreement are deemed incorporated herein by reference.,exhibits
Exhibits. The exhibits to this Settlement Agreement are integral parts of the Settlement Agreement and Settlement and are hereby incorporated and made a part of this Settlement Agreement as though fully set forth in the Settlement Agreement.,exhibits
Exhibits. The following exhibits and attachments are included hereto and incorporated by reference herein: Exhibit A: Description of Services Exhibit B: Rates of Payment Attachment 1: Assurance of Compliance with Section 504 Attachment 2: Finger Printing Compliance Form Attachment 3: Contractor’s Declaration Form,exhibits
Exhibits. Any and all Exhibits annexed to this Agreement are hereby made a part of this Agreement by this reference thereto.,exhibits
Exhibits. The Exhibits attached to this Agreement are incorporated herein and shall be part of this Agreement for all purposes.,exhibits
"Exhibits. The following exhibits are attached to this Agreement, and made a part hereof for all purposes: Exhibit A – Property Description City of Leander, Texas THE STATE OF TEXAS § COUNTY OF WILLIAMSON § THE STATE OF TEXAS § COUNTY OF §",exhibits
Exhibits. The following Exhibits are attached to and by reference made a part of this Agreement:,exhibits
"Exhibits. Exhibits to this Agreement shall be deemed to be an integral part hereof, and schedules or exhibits to such Exhibits shall be deemed to be an integral part thereof.",exhibits
Exhibits. The exhibits attached hereto form part of this Agreement.,exhibits
"Exhibits. The Agreement Exhibits, as listed below, are incorporated herein by reference:",exhibits
Exhibits. The exhibits listed on the accompanying index to exhibits are filed or incorporated by reference as part of this annual report.,exhibits
"Exhibits. The following exhibits, with reference to the term in which they are first referenced, are incorporated by this reference.",exhibits
Exhibits. All exhibits attached hereto and/or referred to in this Agreement are incorporated herein as though set forth in full.,exhibits
Exhibits. Exhibits referred to in this Agreement and attached hereto are incorporated herein in full by this reference as if each of such exhibits were set forth in the body of this Agreement and duly executed by the parties hereto.,exhibits
"Exhibits. All exhibits and any schedules or riders attached to this Agreement are incorporated herein by this reference and made a part hereof, and any reference in the body of the Agreement or in the exhibits, schedules or riders to the Agreement shall mean this Agreement, together with all exhibits, schedules and riders.",exhibits
Exhibits. All exhibits and schedules hereto which are referred to herein are hereby made a part hereof and incorporated herein by such reference.,exhibits
"Exhibits. All contracts and other documents of the Company or any Subsidiary which are, under the Rules and Regulations, required to be filed as exhibits to the Registration Statement have been so filed.",exhibits
Exhibits. All Exhibits attached hereto are incorporated herein and made a part of this Agreement.,exhibits
Exhibits. The exhibits referenced in this Agreement shall be incorporated into this Agreement by such reference and shall be deemed to be an integral part of this Agreement.,exhibits
Exhibits. The following exhibits are attached hereto and incorporated by reference herein: Exhibit A: Description of Services - Substance Abuse and Crime Prevention Act (SACPA) - Proposition 36 and Substance Abuse Treatment Exhibit B: Description of Services - Reimbursement Provisions and Rates of Payment for Substance Abuse and Crime Prevention Act (SACPA) – Proposition 36 Exhibit C: Description of Services - Services and Rates of Payment for SB 223 Funded Alcohol and Drug Treatment Services Attachment 1: Compliance with Section 504 Attachment 2: Fingerprinting Compliance Attachment 3: HIV/AIDS Services Attachment 4: Payment and Monitoring Procedures Attachment 5: Program Specific Requirements Attachment 6: Equal Benefits Compliance Attachment 7: Additional State Negotiated Net Amount (NNA) Requirements,exhibits
"Exhibits. The terms and conditions of Exhibits A, B and C, if attached to this Agreement, are made a part of this Agreement as if fully set forth in this Agreement. To the extent that any of provisions of paragraphs 1 – 25 of this Agreement conflict with provisions of the attached Exhibit(s), the provisions of the Exhibit(s) shall control. All capitalized terms in any Exhibit(s) that are not specifically defined in such Exhibit(s) shall have the meanings given them in this Agreement.",exhibits
"Exhibits. The following exhibits are attached hereto and incorporated by reference herein: Exhibit A: State Negotiated Net Amount (NNA) Funded Alcohol and Drug Prevention, and Adolescent Treatment Non-Residential Services Exhibit B: County Funded Alcohol and Drug Treatment Services Exhibit C: Nonreimbursable Services Exhibit D: Outcome Based Management (OBM) and Budgeting Responsibilities Exhibit P: Flat Rate Agreement Rates of Payment Attachment 1: Compliance with Section 504 Attachment 2: Fingerprinting Compliance Attachment 3: HIV/AIDS Services Attachment 4: Payment and Monitoring Procedures Attachment 5: Program Specific Requirements Attachment 6: Equal Benefits Compliance Attachment 7 Additional State Negotiated Net Amount (NNA) Requirements",exhibits
"Exhibits. If any inconsistency exists between the terms and provisions of this Lease and the terms and provisions of the Exhibits hereto, then the terms and provisions of this Lease shall prevail.",exhibits
Exhibits. All Exhibits attached hereto are hereby incorporated in and made a part as if set forth in full herein.,exhibits
Exhibits. All exhibits attached hereto are incorporated herein as though fully set forth herein.,exhibits
Exhibits. All of the exhibits attached to this Agreement are incorporated herein by this reference.,exhibits
Exhibits. All exhibits referred to are attached to this Lease and incorporated by reference.,exhibits
Exhibits. All Exhibits attached hereto are made a part hereof by this reference.,exhibits
Exhibits. Each of the Exhibits attached to this Agreement are incorporated herein by reference and expressly made a part of this Agreement for all purposes. References to any Exhibit in this Agreement shall be deemed to include this reference and incorporation.,exhibits
Exhibits. The following exhibits are attached to this Agreement and incorporated into this Agreement by this reference: Exhibit A: Legal Description of the Property Exhibit B: Approved Development Budget Exhibit C: NEPA Mitigation Requirements,exhibits
Exhibits. The Basic Lease Information and all exhibits attached hereto are hereby incorporated herein and made an integral part hereof.,exhibits
"Exhibits. All exhibits described in this Conversion -------- Agreement are incorporated by reference as if fully set forth herein, and constitute a material part of this Conversion Agreement, whether or not such exhibits are attached hereto.",exhibits
Exhibits. All exhibits referenced in this Agreement shall be incorporated herein by such reference and shall be deemed to be an integral part hereof.,exhibits
Exhibits. All Exhibits attached hereto are incorporated herein by reference as though fully set forth herein.,exhibits
"Exhibits. The Exhibits, which are attached and made a part hereof, are a part of this Agreement as if fully set forth herein. All references herein to sections, subsections, clauses and exhibits shall be deemed references to such parts of this Agreement, unless the context shall otherwise require.",exhibits
"Exhibits. All exhibits, attachments, annexed instruments and addenda referred to herein shall be considered a part of this Agreement as fully as if and with the same force and effect as if such exhibit, attachment, annex or addendum had been included herein in full.",exhibits
"Exhibits. All exhibits attached to this Agreement are expressly made a part of this Agreement as though completely set forth herein. All references to this Agreement, either in this Agreement itself or in any such writings, shall be deemed to refer to and include this Agreement and all exhibits and writings.",exhibits
"Exhibits. Each agreement described in or filed as an exhibit to the Registration Statement, the Base Prospectus and/or the Prospectus Supplement, including all documents incorporated by reference therein, is in full force and effect and is valid and enforceable by the Company or Significant Subsidiary, as the case may be, in accordance with its terms, except as the enforceability thereof may be limited by applicable bankruptcy, insolvency or similar laws affecting creditors' rights generally. Neither the Company nor any Significant Subsidiary, as the case may be, nor, to the knowledge of the Selling Stockholder, Company or any such Significant Subsidiary, any other party, is in default in the observance or performance of any term or obligation to be performed by it under any such agreement, and no event has occurred that with notice or lapse of time or both would constitute such a default, in any such case where such default or event would have a Material Adverse Effect.",exhibits
Exhibits. The following exhibits are attached hereto and incorporated herein: Exhibit A: Legal Description Exhibit B: Permitted Exceptions Exhibit C: Government Authorizations to be Obtained; Zoning Permits Exhibit D: [RESERVED] Exhibit E: Pending Litigation Exhibit F: Documents to be Delivered Exhibit G: Certificate and Facility Financial Reports Exhibit H: Anti-Corruption and Anti-Terrorism Certificate Exhibit I: Allocated Loan Amounts,exhibits
Exhibits. Each of the Exhibits and Schedules attached hereto are incorporated herein by reference.,exhibits
Exhibits. Attached as Exhibit B to this Agreement is a copy of the Policies. Attached as Exhibit C to this Agreement is a copy of the market timing policies of the Intermediary.,exhibits
Exhibits. Section 11.08 General Interpretive Principles,exhibits
"Exhibits. All attached exhibits are a part of this Lease and are incorporated in full by this reference. Except as specifically provided herein, if any provision contained in any exhibit hereto is inconsistent or in conflict with any provisions of this Lease, the provisions of this Lease shall supersede the provisions of such exhibit and shall be paramount and controlling.",exhibits
Exhibits. All exhibits referred to in this Lease are attached hereto and shall be deemed an integral part hereof.,exhibits
Exhibits. The following exhibits are made a part of this contract:,exhibits
Exhibits. All Exhibits attached to this Lease are hereby incorporated in this Lease as though set forth at length herein.,exhibits
Exhibits. All exhibits referred to herein are deemed to be incorporated in this Agreement in their entirety.,exhibits
Exhibits. All Exhibits to this Agreement which are attached hereto are incorporated herein by reference.,exhibits
"Exhibits. All Schedules and Exhibits referenced in this Agreement are incorporated by this reference as if fully set forth in this Agreement, and all references to this Agreement shall be deemed to include all such Schedules and Exhibits.",exhibits
Exhibits. All exhibits described herein and attached hereto are incorporated into this Agreement by reference.,exhibits
Exhibits. All exhibits and schedules referred to herein are attached hereto and hereby incorporated by reference as if fully set forth herein.,exhibits
