clause_text,clause_type
"Rules of Construction. The definitions in Section 1.1 shall apply equally to both the singular and plural forms of the terms defined. Whenever the context may require, any pronoun shall include the corresponding masculine, feminine and neuter forms. The words “include,” “includes” and “including” shall be deemed to be followed by the phrase “but not limited to.” “Or” is disjunctive but not necessarily exclusive. All references herein to Articles and Sections shall be deemed references to Articles and Sections of this Agreement unless the context shall otherwise require. Words such as “herein,” “hereof,” “hereto,” “hereby” and “hereunder” refer to this Agreement, taken as a whole. Except as otherwise expressly provided herein: (a) any reference in this Agreement to any agreement shall mean such agreement as amended, restated, supplemented or otherwise modified from time to time; (b) any reference in this Agreement to any law shall include corresponding provisions of any successor law and any regulations and rules promulgated pursuant to such law or such successor law; and (c) all terms of an accounting or financial nature shall be construed in accordance with United States generally accepted accounting principles, as in effect from time to time. The headings in this Agreement are included for convenience of reference only and shall not limit or otherwise affect the meaning or interpretation of this Agreement.",rules-of-construction
Rules of Construction. Any rule of construction to the effect that ambiguities are to be resolved against the drafting party shall not be applied in interpreting this Settlement Agreement.,rules-of-construction
"Rules of Construction. Definitions in this Agreement apply equally to both the singular and plural forms of the defined terms. The words “include” and “including” shall be deemed to be followed by the phrase “without limitation.” The terms “herein,” “hereof” and “hereunder” and other words of similar import refer to this Agreement as a whole and not to any particular Section, paragraph or subdivision. The Section titles appear as a matter of convenience only and shall not affect the interpretation of this Agreement. All Section, paragraph, clause, Exhibit or Schedule references not attributed to a particular document shall be references to such parts of this Agreement. Name: CNH Capital America LLC Mailing Address: 100 South Saunders Road Lake Forest, Illinois 60045 Agreed Value of Capital Contribution: The amount of capital shall be the net equity of the Company at December 31, 2004. Membership Interest: 100% For good and valuable consideration, each of the undersigned Persons, who have been designated as directors of CNH Capital Receivables LLC, a Delaware limited liability company (the “Company”), in accordance with the Limited Liability Company Agreement of the Company, dated as of December 31, 2004, as it may be amended or restated from time to time (the “LLC Agreement”), hereby agree as follows:",rules-of-construction
"Rules of Construction. Unless expressly provided for elsewhere in this Agreement, this Agreement shall be interpreted in accordance with the following provisions:",rules-of-construction
Rules of Construction. The following provisions shall be applied wherever appropriate herein:,rules-of-construction
"Rules of Construction. In this Guaranty, the word ""Borrower"" includes both the named Borrower and any other person who at any time assumes or otherwise becomes primarily liable for all or any part of the obligations of the named Borrower on the Indebtedness. The word ""person"" includes any individual, company, trust or other legal entity of any kind. If this Guaranty is executed by more than one person, the word ""Guarantor"" includes all such persons. The word ""include(s)"" means ""include(s), without limitation,"" and the word ""including"" means ""including, but not limited to."" When the context and construction so require, all words used in the singular shall be deemed to have been used in the plural and vice versa. No listing of specific instances, items or matters in any way limits the scope or generality of any language of this Guaranty. All headings appearing in this Guaranty are for convenience only and shall be disregarded in construing this Guaranty.",rules-of-construction
"Rules of Construction. The words “hereof,” “herein,” “hereunder,” “hereto,” and other words of similar import refer to this Agreement in its entirety. The terms “agree” and “",rules-of-construction
"Rules of Construction. Article and Section captions used in this Agreement are for convenience only and shall not affect the construction of this Agreement. All references to “Article” or “Sections” without reference to a document other than this Agreement, are intended to designate articles and sections of this Agreement, and the words “herein,” “hereof,” “hereunder,” and other words of similar import refer to this Agreement as a whole and not to any particular Article or Section, unless specifically designated otherwise. The use of the term “including” shall mean in all cases “including but not limited to,” unless specifically designated otherwise. No rules of construction against the drafter of this Agreement shall apply in any interpretation or enforcement of this Agreement, any documents or certificates executed pursuant hereto, or any provisions of any of the foregoing.",rules-of-construction
"Rules of Construction. The use in this Agreement of the term “including” means “including, without limitation.” The words “herein,” “hereof,” “hereunder” and other words of similar import refer to this Agreement as a whole, including the schedules and exhibits, as the same may from time to time be amended, modified, supplemented or restated, and not to any particular section, subsection, paragraph, subparagraph or clause contained in this Agreement. All references to sections, schedules and exhibits mean the sections of this Agreement and the schedules and exhibits attached to this Agreement, except where otherwise stated. The use herein of the masculine, feminine or neuter forms shall also denote the other forms, as in each case the context may require or permit. Where specific language is used to clarify by example a general statement contained herein, such specific language shall not be deemed to modify, limit or restrict in any manner the construction of the general statement to which it relates.",rules-of-construction
"Rules of Construction. Unless the context otherwise requires: (i) a term has the meaning assigned to it; (ii) an accounting term not otherwise defined has the meaning assigned to it in accordance with generally accepted accounting principles as in effect on the date hereof; (iii) ""or"" is not exclusive; (iv) ""including"" means ""including, without limitation""; and (v) words in the singular include the plural and words in the plural include the singular.",rules-of-construction
"Rules of Construction. Headings are given to the sections of this Agreement solely as a convenience to facilitate reference. The reference to any statute, regulation or other provision of law shall (unless the Administrator determines otherwise) be construed to refer to any amendment to or successor of such provision of law.",rules-of-construction
"Rules of Construction. Unless the context of this Agreement clearly requires otherwise, references to the plural include the singular, references to the singular include the plural, the term “including” is not limiting, and the term “or” has, except where otherwise indicated, the inclusive meaning represented by the phrase “and/or.” The words “hereof,” “herein,” “hereby,” “hereunder” and similar terms in this Agreement refer to this Agreement as a whole and not to any particular provision of this Agreement. Section, subsection, clause, schedule, annex and exhibit references are to this Agreement unless otherwise specified. Any reference to this Agreement shall include all alterations, amendments, changes, extensions, modifications, renewals, replacements, substitutions, and supplements thereto and thereof, as applicable. Whenever the context may require, any pronoun includes the corresponding masculine, feminine and neuter forms.",rules-of-construction
"Rules of Construction. Unless the context otherwise requires, references to sections or subsections refer to sections or subsections of this Agreement. Terms defined in the singular have a comparable meaning when used in the plural, and vice versa.",rules-of-construction
"Rules of Construction. Words of the masculine gender shall be deemed and construed to include correlative words of the feminine and neuter genders. Unless the context shall otherwise indicate, words importing the singular number shall include the plural and vice versa, and words importing person shall include firms, associations and corporations, including public bodies, as well as natural persons.",rules-of-construction
"Rules of Construction. For the purposes of this Indenture, unless the context otherwise requires:",rules-of-construction
Rules of Construction. (1) a term has the meaning assigned to it;,rules-of-construction
"Rules of Construction. All articles or section titles or captions in this Agreement shall be for convenience only, shall not be deemed part of this Agreement and shall in no way define, limit, extend or describe the scope or intent of any provisions of this Agreement. Except as specifically provided otherwise, alphanumerical references to “Articles,” “Sections,” “Exhibits” and “Schedules” are to the respective articles and sections of, and exhibits and schedules to, this Agreement. Whenever the context may require, any pronoun used in this Agreement shall include the corresponding masculine, feminine or neuter forms, and the singular form of nouns, pronouns and verbs shall include the plural and vice versa. The Schedules and Exhibits attached hereto are hereby incorporated herein and made a part of this Agreement. Any reference in this Agreement to schedules and exhibits shall be deemed to be a reference to such schedules and exhibits as amended and in effect from time to time. Whenever the word “including” is used herein, it shall be construed to mean “including without limitation.”",rules-of-construction
"Rules of Construction. The parties acknowledge that each party has read and negotiated the language used in this Agreement. The parties agree that, because all parties participated in negotiating and drafting this Agreement, no rule of construction shall apply to this Agreement which construes ambiguous language in favor of or against any party by reason of that party's role in drafting this Agreement.",rules-of-construction
"Rules of Construction. The term “this Agreement” means this registration rights agreement together with all schedules and exhibits hereto, as the same may from time to time be amended, modified, supplemented or restated in accordance with the terms hereof. The use in this Agreement of the term “including” means “including, without limitation.” The words “herein,” “hereof,” “hereunder” and other words of similar import refer to this Agreement as a whole, including the schedules and exhibits, as the same may from time to time be amended, modified, supplemented or restated, and not to any particular section, subsection, paragraph, subparagraph or clause contained in this Agreement. All references to sections, schedules and exhibits mean the sections of this Agreement and the schedules and exhibits attached to this Agreement, except where otherwise stated. The title of and the section and paragraph headings in this Agreement are for convenience of reference only and shall not govern or affect the interpretation of any of the terms or provisions of this Agreement. Where specific language is used to clarify by example a general statement contained herein, such specific language shall not be deemed to modify, limit or restrict in any manner the construction of the general statement to which it relates. Unless expressly provided otherwise, the measure of a period of one month or year for purposes of this Agreement shall be that date of the following month or year corresponding to the starting date, provided that if no corresponding date exists, the measure shall be that date of the following month or year corresponding to the next day following the starting date. For example, one month following February 18 is March 18, and one month following March 31 is May 1.",rules-of-construction
