clause_text,clause_type
"Time. Time is of the essence of this Lease and whenever a certain day is stated for payment or performance of any obligation of Tenant or Landlord, the same enters into and becomes a part of the consideration hereof.",time
Time. Time is of the essence to this Agreement.,time
Time. 9.1 Time shall be of the essence in all respects of this Agreement.,time
"Time. 4.1 Unless otherwise indicated, the Owner and the Design/Builder shall perform their respective obligations as expeditiously as is consistent with reasonable skill and care and the orderly progress of the Project.",time
"Time. If a period of time is specified and dates from a given day or the day of a given act or event, such period shall be calculated exclusive of that day.",time
Time. Time is of the essence of this Agreement and each and all of the provisions of this Agreement.,time
Time. Time is of the essence in the performance of the Parties’ respective obligations.,time
Time. Time is of the essence of this Agreement with respect to each and every provision of this Agreement in which time is a factor.,time
Time. 16.1 Time is of the essence of this Agreement.,time
Time. 8.1 Time shall be of the essence of this Agreement.,time
Time. Time is of the essence of this Amendment.,time
"Time. Time is of the essence of this Agreement. It shall be Contractor’s obligation to conform to Owner’s progress schedule, subject to Owner’s modification, which is incorporated herein by this reference and made a part hereof. Contractor shall prepare and obtain approval as required by the Plans and Specifications for all shop drawings, details, samples, and do all other things necessary and incidental to the prosecution of his work in conformance with the said progress schedule. If in the opinion of the Owner the Contractor falls behind in the progress of the Work, the Owner may direct the Contractor to take such steps as the Owner deems necessary to improve the rate of progress, including, without limitation, requiring the Contractor to increase the number of shifts, personnel, overtime operations, days of work, equipment, amount of plant, or other remedies and to submit to Owner for approval an outline schedule demonstrating the manner in which the required rate of progress will be regained, without additional costs to the Owner. Owner may require Contractor to prosecute, in preference to other parts of the Work, such part or parts if the work as Owner may specify.",time
Time. Time shall be of the essence of the Agreement.,time
Time. Time is of the essence for purposes of this Contract.,time
Time. Time is of the essence of each part of this Agreement.,time
Time. Time is of the essence of this Agreement and all documents or instruments delivered hereunder.,time
Time. Time is of the essence with respect to the dates set forth in this Agreement.,time
"Time. Time is of the essence in this Lease and in each and all of the provisions hereof. Whenever a period of days is specified in this Lease, such period shall refer to calendar days unless otherwise expressly stated in this Lease.",time
"Time. Part-time employees shall accrue seniority for a period of eighteen (18) months and service for a period of fifteen (15) weeks if absent due to a disability resulting in W.S.I.B. benefits, on the basis of what the employee's normal regular hours of work would have been. For leaves which commence on or after the date of ratification, notwithstanding this provision, part-time employees shall accrue seniority for a period of thirty (30) months and service for a period of fifteen (15) weeks if absent due to illnesses greater than six (6) weeks or a disability resulting in WSIB benefits, on the basis of what the employee’s normal regular hours of work would have been.",time
Time. Time is of the essence in all things pertaining to the performance of this Agreement.,time
Time. Time is of the essence as to the performance of each party’s obligations under this Lease.,time
Time. Time is of the essence with respect to the performance of every provision of this Lease.,time
Time. It is understood and agreed between the parties hereto that time is the essence of all of the terms and provisions of this Lease.,time
"Time. In computing any period of time pursuant to this Agreement, the day of the act, event, or default from which the designated period of time begins to run shall be included, unless it is not a Business Day, in which event the period shall begin on the next day which is a Business Day, and the last day of the period so computed shall not be included.",time
Time. Time shall be of the essence in every matter or action contemplated hereunder.,time
Time. Time is of the essence in each Borrower’s and each other Credit Party’s performance under this Agreement and all other Financing Documents.,time
"Time. Time is of the essence in this contract. The parties require strict compliance with the times for performance. If the last day to perform under a provision of this contract falls on a Saturday, Sunday, or legal holiday, the time for performance is extended until the end of the next day which is not a Saturday, Sunday, or legal holiday.",time
"Time. Time is of the essence in the performance of each party's obligations hereunder; however, if the final date of any period which is set out in any provision of this Agreement falls on a Saturday, Sunday or legal holiday under the laws of the United States or the State in which the Property is located, then, in such event, the time of such period shall be extended to the next day which is not a Saturday, Sunday or legal holiday.",time
"Time. Time is of the essence of this Lease, and all provisions herein relating thereto shall be strictly construed.",time
"Time. Time is of the essence in the performance of each and every term, condition and covenant contained in this Agreement.",time
Time. Contactor agrees that time is of the essence in this Agreement.,time
Time. Time is of the essence of every provision of this Sublease.,time
Time. If a notice is sent or delivered in the manner provided in clause 17.2 it must be treated as given to or received by the addressee in the case of:,time
Time. 30.1 The starting date is. TBA,time
Time. Time is of the essence. The parties each agree to proceed promptly and in good faith to consummate the transactions contemplated herein.,time
"Time. Time is of the essence. In the event the last day permitted for the performance of any act required or permitted under this Agreement falls on a Saturday, Sunday, or legal holiday of the United States or the Commonwealth of Pennsylvania, the time for such performance will be extended to the next succeeding business day. Time periods under this Agreement will exclude the first day and include the last day of such time period.",time
Time. Time is of the essence of this Contract.,time
Time. 14.1 TIME LIMITS STATED ARE OF THE ESSENCE OF THIS AGREEMENT AND THE OTHER CONTRACT DOCUMENTS.,time
"Time. With regard to all dates and time periods set forth or referred to in this Agreement, time is of the essence.",time
"Time. Part-time employees will accumulate seniority on the basis of one (1) year's seniority for each 1725 hours worked in the bargaining unit as of the last date of hire, except as otherwise provided herein. Seniority will operate on a bargaining unit wide basis. Notwithstanding the above, employees hired prior to October 10, 1986 will be credited with the seniority they held under the Agreement expiring November 15, 1985 and will thereafter accumulate seniority in accordance with this Article.",time
Time. Time is of the essence in each provision of this Agreement of which time is an element.,time
Time. Time is of the essence of this Subcontract.,time
"Time. All references in this Agreement and each of the other Credit Documents to a time of day shall mean New York, New York time, unless otherwise indicated.",time
"Time. TIME IS OF THE ESSENCE OF THIS AGREEMENT, AND TO ANY PAYMENTS, ALLOCATIONS AND DISTRIBUTIONS SPECIFIED UNDER THIS AGREEMENT.",time
"Time. Time is of the essence of the Contract. Time periods herein of less than six (6) days shall in the computation exclude Saturdays, Sundays and state or national legal holidays. Time periods of six days or greater shall be computed on the basis of calendar days. Any time period provided for herein which shall end on Saturday, Sunday or legal holiday shall extend to 5:00 p.m. of the next business day.",time
"Time. All payments and prepayments of principal, fees, interest and any other amounts owed from time to time under this Agreement and/or under each Note shall be made to the Agent for the pro rata account of each Lender at the address referred to in SECTION 9.6 in Dollars and in immediately available funds prior to 12:00 o'clock P.M. on the Business Day that such payment is due, provided that the Borrower hereby authorizes and instructs the Agent to charge against the Borrower's accounts with the Agent on each date on which a payment is due hereunder and/or under any Note and on any subsequent date if and to the extent any such payment is not made when due an amount up to the principal, interest and fees due and payable to the Lenders, the Agent or any Lender hereunder and/or under any Note and such charge shall be deemed payment hereunder and under the Note(s) in question to the extent that immediately available funds are then in such accounts. The Agent shall use reasonable efforts in accordance with the Agent's customary procedures to give subsequent notice of any such charge to the Borrower, but the failure to give such notice shall not affect the validity of any such charge. To the extent that immediately available funds are then in such accounts, the failure of the Agent to charge any such account or the failure of the Agent to charge any such account prior to 12 o'clock P.M. shall not be basis for an Event of Default under SECTION 6.1.1 and any amount due on the Loans on such date shall be deemed paid; provided that the Agent shall have the right to charge any such account on any subsequent date for such unpaid payment and an Event of Default shall exist if sufficient immediately available funds are not in such accounts on the date the Agent so charges such account after the expiration of any applicable cure period. In the event of any charge against the Borrower's accounts by the Agent pursuant to the immediately preceding sentence, the Agent shall use reasonable efforts to provide notice to the Borrower of such charge in accordance with the Agent's customary procedures, but the failure to provide such notice shall not in any way be a basis for any liability of the Agent nor shall such failure adversely affect the validity and effectiveness of any such action by the Agent. Any such payment or prepayment which is received by the Agent in Dollars and in immediately available funds after 12 o'clock P.M. on a Business Day shall be deemed received for all pur...",time
"Time. Time is of the essence of this Agreement. In the computation of any period of time provided for in this Agreement or by law, the day of the act or event from which the period of time runs shall be excluded, and the last day of such period shall be included, unless it is not a Business Day, in which case it shall run to the next day that is a Business Day. For the purpose of this Agreement, the term “Business Day” means any day other than (i) Saturday, (ii) Sunday, or (iii) any other day when federally insured banks in Chicago, Illinois or New York, New York are required or authorized to be closed.",time
Time. 30.1 The starting date is.,time
Time. Time is of the essence for this Agreement.,time
Time. Time is of the essence of this Lease and the performance of all obligations hereunder.,time
"Time. In comparing any period of time prescribed or allowed by this Agreement, the day of the act, event or default from which the designated period of time begins to run shall not be included. Time accounting shall begin upon midnight of the following calendar day. All periods of time shall be assumed to be specified in calendar days unless otherwise noted. In the case of fractional days of time, the appropriate equivalent hours can be calculated and accounted for against midnight of the calendar day in which the period of time started. For purposes of calculating the duration of the covenant not to compete the time period of such covenant shall be extended by one day for each day that Employee competes with Company in violation of such covenant.",time
Time. Time is of the essence in the performance of each party’s obligations hereunder.,time
"Time. Time shall be of the essence in each and every matter or thing herein provided. Unless otherwise indicated, all times expressed herein are local time in Toronto, Ontario.",time
"Time. Time shall be of the essence in complying with the terms, conditions, and provisions of this License.",time
"Time. All parties hereto agree that time is of the essence in this transaction. If the time for performance of any obligation hereunder shall fall on a Saturday, Sunday or holiday (national, in the State of Illinois or the state in which the Property is located) such that the obligation hereby can not be performed, the time for performance shall be extended to the next such succeeding day where performance is possible.",time
"Time. Unless otherwise expressly stated in this Indenture or in any Debenture, all references to a time will mean Vancouver time. Time shall be of the essence of this Indenture.",time
Time. Time will be of the essence of the Documents.,time
"Time a. The Contractor shall commence the work on the date indicated in the Notice to Proceed. Time is of the essence regarding the Contract work, and the Contractor shall prosecute the work diligently and regularly at such a rate of progress as to ensure completion of this Project within, or sooner than, the time specified.",time
Time. Time shall be of the essence of this Agreement in each and every matter or thing herein provided.,time
"Time. Where uniforms are required, the Hospital shall either supply and launder uniforms or provide a uniform allowance of $40.00 per year in a lump sum payment in the first pay period of November of each year.",time
Time. Time is of the essence with respect to all aspects of this Agreement.,time
"Time. Time, if stated in a number of days, will be calendar days and thus include Saturdays, Sundays, and holidays, unless otherwise stated herein.",time
Time. All references to times of day in this Agreement are references to New York City time.,time
"Time. Time is of the essence of this Agreement and in the performance and enforcement of each of the promises, covenants, representations and warranties of the parties contained herein. For the purpose of computing any period of time prescribed herein or relating hereto, the first day shall be excluded. If the period of time is six (6) days or more, weekends and public holidays shall be included. An act required to be performed on a day shall be performed at or before the close of business on such day. If an act is required to be performed on a certain day and such day is not a regular business day, the time of performance or measurement shall be extended to and including the next regular business day.",time
"Time. Time is of the essence of this Lease and every term, covenant and condition herein contained.",time
"Time. Time is of the essence in the performance of each of the parties’ respective obligations contained herein. If the time period by which any right, option or election provided under this Agreement must be exercised, or by which any act required hereunder must be performed, or by which the Closing must be held, expires on a Saturday, Sunday or legal or bank holiday, then such time period shall be automatically extended through the close of business on the next regularly scheduled business day.",time
"Time. Time is of the essence of this Agreement. Whenever the last day for the exercise of any privilege or the discharge or any duty hereunder shall fall upon a day that is not a Business Day, the party having such privilege or duty may exercise such privilege or discharge such duty on the next succeeding day which is a Business Day.",time
Time. Any date or period as set out in any Article of this Agreement may be extend with the written consent of the Parties failing which time shall be the essence of the contract.,time
"Time. Time is of the essence of this Contract. When any time period specified herein falls or ends upon a Saturday, Sunday or legal holiday, the time period shall be automatically extended to 5:00 P.M. on the next ensuing business day.",time
"Time. Time is of the essence of this Agreement. Subcontractor shall provide Contractor with scheduling information and a proposed schedule for performance of its work in a form acceptable to Contractor. Subcontractor shall conform to Contractor’s progress schedule and all revisions or changes made thereto. Subcontractor shall prosecute its work in a prompt and diligent manner in accordance with Contractor’s progress schedule without delaying or hindering Contractor’s work or the work of other contractors or subcontractors. Subcontractor shall coordinate the work covered by this Agreement with that of all other contractors, subcontractors, suppliers and/or materialmen and of the Contractor, in a manner that will facilitate the efficient completion of the entire work. In the event Subcontractor fails to maintain its part of the Contractor’s schedule, it shall, without additional compensation, accelerate the work as Contractor may direct until Subcontractor’s work is in accordance with such schedule. Contractor shall have complete control of the premises on which the work is to be performed and shall have the right to decide the time and order in which various portions of the work shall be installed and the relative priority of the work of Subcontractor and other subcontractors, and, in general, all other matters pertaining to the timely and orderly conduct of the work of Subcontractor on the premises. Should Subcontractor be delayed in the prosecution or completion of the work by the act, neglect or default of Owner, Architect or Contractor, or should Subcontractor be delayed waiting for materials, if required by this Contract to be furnished by Owner or Contractor, or by damage caused by fire or other casualty for which Subcontractor is not responsible, or by the combined action of the workmen, in no way caused by or resulting from fault or collusion on the part of Subcontractor, or in the event of a lock-out by Contractor, then the time herein fixed for the completion of the work shall be extended the number of days that Subcontractor has thus been delayed, but no allowance or extension shall be made unless a claim therefore is presented in writing to Contractor within 48 hours of the commencement of such delay, and under no circumstances shall the time of completion be extended to a date which will prevent Contractor from completing the entire project within the time allowed Contractor by Owner for such completion. No claims for additional compensation or damag...",time
Time. The Closing hereunder shall occur on the Closing Date at the offices of the Title Company.,time
Time. Time is of the essence for this Contract.,time
Time. It is agreed that time is of the essence of this Agreement.,time
Time. Time is of the essence to the performance of each and every obligation under this Agreement.,time
Time. Time is of the essence of each and every term herein.,time
"Time. Time is of the essence of this Agreement. In computing the number of days for purposes of this Agreement, all days will be counted, including Saturdays, Sundays and legal holidays; however, if the final day of any time period falls on a Saturday, Sunday or legal holiday, then the final day will be deemed to be the next day that is not a Saturday, Sunday or legal holiday.",time
"Time. All references to time herein shall be references to Central Standard Time or Central Daylight time, as the case may be, unless specified otherwise.",time
Time. Time shall be of the essence in all provisions of this Agreement.,time
Time. Time is of the essence as to all provisions in this Lease in which time is a factor.,time
"Time. Any act, matter or thing required under the Service Agreement to be done on a day which is not a Business Day must be done on the next succeeding Business Day.",time
"Time. All reference herein to periods of days are to calendar days, unless expressly provided otherwise. Any reference herein to business days shall mean any day other than Saturday, Sunday or other day on which commercial banks in the State of New Mexico are authorized or required by law to remain closed. Where the time period specified herein would end on a weekend or holiday, the time period shall be deemed to end on the next business day.",time
Time. Time shall be of the essence of this Trust Agreement.,time
Time. Calendar days shall be used in computing time periods. Time is of the essence in this Contract.,time
Time. Time is of the essence in all respects hereof.,time
Time. Time shall be of the essence in this Plan of Arrangement.,time
Time. Time is of the essence of each and every provision hereof.,time
Time. § 11.1 Time limits stated in the Contract Documents are of the essence of the Contract.,time
"Time. Time is of the essence of every provision herein contained. Whenever the date or deadline for any action to be taken is not a Business Day, the relevant date or deadline shall be the next Business Day.",time
Time. Time constitutes an essential part of each and every part of this Agreement.,time
"Time. A reasonable time, as determined by the Manager, from the date of an event of dissolution, shall be allowed for the orderly liquidation of the assets of the Company and the discharge of Company liabilities.",time
"Time. 8.1 For the purposes of this Agreement, the phrase “contract time” shall mean the period of time provided in the Contract Documents for substantial completion of the Work. The date of commencement of the Work is the date established in a separate written document, issued by the Owner, authorizing the Construction Manager to commence the Work. The date of substantial completion is the date certified by the Architect and accepted by the Owner.",time
"Time. In computing any period of time pursuant to this Agreement, the day of the act, event or default from which the designated period of time begins to run shall not be included, but the time shall begin to run on the next succeeding day. The last day of the period so computed shall be included, unless it is a Saturday, Sunday or any other day on which banks in The City of New York are required or authorized by law or executive order to close, in which event the period shall run until the end of the next day which is not a Saturday, Sunday or any other day on which banks in The City of New York are required or authorized by law or executive order to close.",time
"Time. Time is of the essence of each and every term, covenant and condition hereof. Unless otherwise specified herein, any reference to ""days"" in this Deed of Trust shall be deemed to mean ""calendar days.""",time
"Time. Unless otherwise provided herein, all references to a time in this Agreement shall mean local time in Calgary, Alberta.",time
Time. Time is and shall remain of the essence of this agreement and all of its provisions.,time
Time. Time is of the essence of this Lease and each and all of its provisions in which performance is a factor except as to the delivery of possession of the Premises to Lessee.,time
"Time. 2.2.1 The Professional shall perform services as expeditiously as is consistent with Professional skill and care and the orderly progress of the Work. The Professional shall submit for the Owner's approval, as soon as possible after execution of this Agreement, a Schedule of Performance of services. This Schedule may be adjusted as the Project proceeds and shall include allowances for periods of time required for the Owner's review and approval of submissions and for approvals of authorities having jurisdiction over the Project. This Schedule, when approved by the Owner, shall not, except for reasonable cause, be exceeded by the Professional. The Initial Meeting Date referenced below is the latter of the Pre-Design Conference or the OPR Workshop for the Commissioning Agent, if required, as scheduled by the Onwer.",time
Time. Time shall in all respects be of the essence in this Agreement.,time
Time. 22.1 Time shall be of the essence of this Agreement.,time
Time. Time is of the essence in this Note.,time
Time. 30.1 The starting date is. To be advised,time
Time. 30.1 The starting date is. [●],time
Time. The Parties agree that time is of the essence in the performance of this Agreement.,time
Time. Time is of the essence of the Extension Option granted hereunder.,time
Time. Time is of the essence for the performance of every term of this contract.,time
Time. Time is of the essence in this lease in each and all of its provisions in which performance is a factor.,time
"Time. Time is of the essence of each and every one of Lessee’s obligations, responsibilities and covenants under this Lease.",time
"Time. Time is of the essence in this Agreement and each other Loan Document. Unless otherwise expressly provided, all references herein and in any other Loan Documents to time shall mean and refer to New York time.",time
"Time. In computing any period of time prescribed or allowed by the Plan, unless otherwise set forth herein or determined by the Bankruptcy Court, the provisions of Bankruptcy Rule 9006 shall apply.",time
Time. Time is of the essence in the performance of all obligations under this Agreement.,time
"Time. Times set forth in this Agreement for the performance of obligations shall be strictly construed, time being of the essence of this Agreement. All provisions in this Agreement which specify or provide a method to compute a number of days for the performance, delivery, completion or observance by a Party of any action, covenant, agreement, obligation or notice hereunder shall mean and refer to calendar days, unless otherwise expressly provided. However, in the event the date specified or computed under such instrument for the performance, delivery, completion or observance of a covenant, agreement, obligation or notice by either Party, or for the occurrence of any event provided for herein, shall be a day other than a Business Day, then the date for such performance, delivery, completion, observance, or occurrence shall automatically be extended to the next calendar day that is Business Day. All references in this Agreement to times or hours of the day shall refer to Eastern Time.",time
"Time. Where performance, the giving of notice, or other act is required to occur within “X” days from and after or following a date certain, and the “Xth” day occurs on a day other than a business day, then the date for performance, notice or other act shall automatically be extended until the next business day.",time
Time. Time is of the essence of this Warrant.,time
Time. Time is of the essence of this Note.,time
Time. Time is of the essence of this Note and each of the provisions hereof.,time
"Time. Except where otherwise indicated in this Agreement, any reference to time means local time in Montreal.",time
Time. TIME IS OF THE ESSENCE OF THIS AGREEMENT.,time
Time. Time is of the essence of this Agreement and of every part hereof.,time
"Time. Time is of the essence of this Agreement, provided that if any date upon which some action, notice or response is required of any party hereunder occurs on a weekend or national holiday, such action, notice or response shall not be required until the next succeeding business day.",time
"Time. Subject to any required notice and the lapse of any applicable ---- cure periods, time is of the essence of this Agreement with respect to each and every provision of this Agreement in which time is specifically expressed to be a factor.",time
