clause_text,clause_type
"Notice of Redemption. Notice of redemption will be mailed by first-class mail at least 30 days but not more than 60 days before the Redemption Date to each Holder of Securities to be redeemed at its registered address. The Trustee may select for redemption portions of the principal amount of Securities that have denominations equal to or larger than $1,000 principal amount. Securities and portions of them the Trustee so selects shall be in amounts of $1,000 principal amount or integral multiples thereof. If any Security is to be redeemed in part only, the notice of redemption that relates to such Security shall state the portion of the principal amount thereof to be redeemed. A new Security in a principal amount equal to the unredeemed portion thereof will be issued in the name of the Holder thereof upon cancellation of the original Security. On and after the Redemption Date, interest will cease to accrue on Securities or portions thereof called for redemption so long as the Company has deposited with the Paying Agent for the Securities funds in satisfaction of the redemption price pursuant to the Indenture and the Paying Agent is not prohibited from paying such funds to the Holders pursuant to the terms of the Indenture.",notice-of-redemption
"Notice of Redemption. Except as otherwise specified as contemplated by Section 301 for Securities of any series, notice of redemption shall be given in the manner provided for in Section 106 not less than 30 nor more than 60 days prior to the Redemption Date, to each Holder of Securities to be redeemed. Except as otherwise specified as contemplated by Section 301 for Securities of any series, all notices of redemption shall state:",notice-of-redemption
"Notice of Redemption. The Issuer shall mail or cause to be mailed by first class mail, a notice of redemption to each Holder whose Notes are to be redeemed at its registered address not less than 30 nor more than 60 days prior to a date fixed for redemption (a “Redemption Date”), to each Holder of Notes to be redeemed. The Trustee may give notice of redemption in the Issuer’s name and at the Issuer’s expense; provided, however, that redemption notices may be mailed more than 60 days prior to a Redemption Date if the notice is issued in connection with Article VIII. All notices of redemption shall state:",notice-of-redemption
"Notice of Redemption. Notice of any redemption pursuant to Section 5 above shall be mailed by first-class mail (or otherwise delivered in accordance with the Applicable Procedures) at least 30 days but not more than 60 days before the redemption date to each Holder of Notes to be redeemed at his or her registered address, except that redemption notices may be mailed (or otherwise delivered in accordance with the Applicable Procedures) more than 60 days prior to the redemption date if the notice is issued in connection with a defeasance of the Notes or a satisfaction and discharge of the Indenture. Any inadvertent defect in the notice of redemption, including an inadvertent failure to give notice, to any Holder selected for redemption shall not impair or affect the validity of the redemption of any other Note redeemed in accordance with provisions of the Indenture. Notes in denominations of $2,000 or less may be redeemed in whole but not in part. If any Note is to be redeemed in part only, the notice of redemption that relates to that Note will state the portion of the principal amount thereof to be redeemed. We will issue a new Note in a principal amount equal to the unredeemed portion of the original Note in the name of the Holder upon cancellation of the original Note. Notes called for redemption become due on the date fixed for redemption. With respect to registered Notes issued in global form, the principal amount of such Note or Notes will be adjusted in accordance with the Applicable Procedures. Notes held in certificated form must be surrendered to the Paying Agent in order to collect the redemption price. Unless the Company defaults in the payment of the redemption price, on and after the redemption date, interest ceases to accrue on Notes or portions of them called for redemption.",notice-of-redemption
"Notice of Redemption. At least 30 days but not more than 60 days before the Redemption Date, the Company shall mail a notice of redemption by first-class mail to each Holder whose Securities are to be redeemed in whole or in part at the address of such Holder appearing in the Register. The notice shall identify the principal amount and series of each Security to be redeemed and shall state:",notice-of-redemption
"Notice of Redemption. Notice of redemption will be mailed at least 30 days but not more than 60 days before the Redemption Date to each Holder of Notes to be redeemed at his registered address. On and after the Redemption Date, unless the Company defaults in making the redemption payment, interest ceases to accrue on Notes or portions thereof called for redemption.",notice-of-redemption
"Notice of Redemption. Notice of redemption shall be given by first-class mail, postage prepaid, mailed not later than the thirtieth day, and not earlier than the sixtieth day, prior to the Redemption Date, to each Holder of Securities to be redeemed, at the address of such Holder as it appears in the Securities Register, provided that in the case of any series of Securities initially issued to an Issuer Trust, for so long as such Securities are held by such Issuer Trust, such notice shall be given not less than 45 nor more than 75 days prior to such Redemption Date (unless a shorter notice shall be satisfactory to the Property Trustee under the related Trust Agreement). With respect to Securities of each series to be redeemed, each notice of redemption shall state:",notice-of-redemption
"Notice of Redemption. Notice of redemption or purchase as provided in Section 1001 shall be given by first-class mail, postage prepaid, mailed not less than 30 nor more than 60 days prior to the Redemption Date, to each Holder of Notes to be redeemed, at such Holder’s address appearing in the Note Register. Any such notice shall state:",notice-of-redemption
"Notice of Redemption. At least 30 days, and no more than 60 days, before a Redemption Date, the Issuers shall mail, or cause to be mailed, a notice of redemption by first-class mail to each Holder of Notes to be redeemed at his or her last address as the same appears on the registry books maintained by the Registrar pursuant to Section 2.06. The notice shall identify the Notes to be redeemed (including the CUSIP and/or ISIN numbers thereof) and shall state:",notice-of-redemption
"Notice of Redemption. Subject to Section 3.03 of the Indenture, notice of redemption will be mailed by first class mail or as otherwise provided in accordance with the procedures of the Depository at least 30 days but not more than 60 days before the Redemption Date to each Holder of Notes to be redeemed at its registered address, except that redemption notices may be mailed more than 60 days prior to a Redemption Date if the notice is issued in connection with a defeasance of the Notes or a satisfaction or discharge of the Indenture. No Notes of $2,000 or less shall be redeemed in part. On and after the Redemption Date interest ceases to accrue on Notes or portions thereof called for redemption subject to Section 3.04 of the Indenture.",notice-of-redemption
"Notice of Redemption. Unless otherwise specified as contemplated by Section 301 with respect to any series of Securities, notice of redemption shall be given by electronic transmission or first-class mail, postage prepaid, mailed not less than 30 nor more than 60 days prior to the Redemption Date, to each Holder of Securities to be redeemed, at such Holder’s address appearing in the Security Register. All notices of redemption shall state:",notice-of-redemption
"Notice of Redemption. (a) At least 10 days but not more than 60 days before a date for redemption of Securities, the Company shall mail a notice of redemption by first-class mail (or delivered through the depositary’s requirement if the Securities are held through a depositary) to each Holder of Securities to be redeemed at such Holder’s registered address, except that redemption notices may be mailed more than 60 days prior to the redemption date if the notice is issued in connection with a defeasance of the Securities or a satisfaction and discharge of this Indenture. Any inadvertent defect in the notice of redemption, including an inadvertent failure to give notice, to any Holder selected for redemption shall not impair or affect the validity of the redemption of any other Security redeemed in accordance with the provisions of this Indenture. The notice shall identify the Securities to be redeemed and shall state:",notice-of-redemption
"Notice of Redemption. Notice of redemption will be mailed by first-class mail at least 30 days but not more than 60 days before the Redemption Date to each Holder of Securities to be redeemed at its registered address. In the event that less than all of the Securities are to be redeemed at any time pursuant to an optional redemption, selection of such Securities for redemption will be made by the Trustee in compliance with the requirements of the principal national securities exchange, if any, on which the Securities are listed or, if the Securities are not then listed on a national securities exchange, on a pro rata basis, by lot or by such method as the Trustee shall deem fair and appropriate; provided, however, that no Securities of a principal amount of each class of $1,000 or less shall be redeemed in part; provided, further, however, that if a partial redemption is made pursuant to the provisions described in paragraph 3, selection of the Securities or portions thereof for redemption shall be made by the Trustee only on a pro rata basis or on as nearly a pro rata basis as is practicable (subject to the procedures of The Depository Trust Company), unless such method is otherwise prohibited. If any Security is to be redeemed in part only, the notice of redemption that relates to such Security shall state the portion of the principal amount thereof to be redeemed. A new Security in a principal amount equal to the unredeemed portion thereof will be issued in the name of the Holder thereof upon surrender of the original Security. On and after the Redemption Date, interest will cease to accrue on Securities or portions thereof called for redemption as long as the Company has deposited with the Paying Agent for the Securities funds in satisfaction of the Redemption Price pursuant to the Indenture.",notice-of-redemption
"Notice of Redemption. (a) At least 10 days but not more than 60 days prior to the redemption date, the Issuers shall deliver electronically or mail or, at the expense of the Issuers, cause to be mailed (by first class mail, postage prepaid) or otherwise transmit, any notice of redemption in accordance with Section 13.01 and as provided below to each Holder of Notes to be redeemed at the address of such Holder appearing in the security register or otherwise in accordance with the applicable procedures of Euroclear, Clearstream and/or DTC, except that redemption notices may be delivered electronically or mailed or otherwise transmitted more than 60 days prior to a redemption date if the notice is issued in connection with a defeasance of the Notes or a satisfaction and discharge of this Indenture pursuant to Article 8 or Article 12 hereof. Notices may be given by delivery of the relevant notices to Euroclear, Clearstream and/or DTC for communication to entitled account holders in substitution for the aforesaid mailing. If and for so long as any Notes are listed on the Official List of the Exchange and if and to the extent the rules of the Exchange so require, the Issuers will notify the Exchange of any such notice to the Holders of the Notes and, in connection with any redemption, the Issuers will notify the Exchange of any change in the principal amount of the Notes outstanding.",notice-of-redemption
"Notice of Redemption. Notice of redemption will be mailed by first-class mail at least 30 days but not more than 60 days before the Redemption Date to each Holder of Notes to be redeemed at his or her registered address. Notes in denominations larger than $2,000 may be redeemed in part but only in whole multiples of $1,000. If the Company deposits with the Paying Agent money sufficient to pay the Redemption Price of and accrued interest on all Notes (or portions thereof) to be redeemed on the Redemption Date by 10:00 a.m. New York City time on the Redemption Date and certain other conditions are satisfied, on and after such Redemption Date interest ceases to accrue on such Notes (or such portions thereof) called for redemption.",notice-of-redemption
"Notice of Redemption. Notice of redemption shall be given from the Company, the Guarantor or the Trustee by first-class mail, postage prepaid, mailed not less than 45 nor more than 60 days prior to the Redemption Date, to each Holder of Securities to be redeemed, at his address appearing in the Security Register. Any notice which is mailed in the manner herein provided shall be conclusively presumed to have been duly given, whether or not such Holder receives the notice. Failure to give notice by mail, or any defect in the notice to any such Holder in respect of any Security, shall not affect the validity of the proceedings for the redemption of any other Security. All notices of redemption shall state:",notice-of-redemption
"Notice of Redemption. (a) At least 30 days but not more than 60 days before a redemption date, the Company shall (1) in the case of Global Notes send or cause to be sent (with a copy to the Trustee) in accordance with the Applicable Procedures of the Depositary or (2) in the case of Notes that are not Global Notes, mail or cause to be mailed by first class mail, a notice of redemption to each Holder (with a copy to the Trustee) whose Notes are to be redeemed at its registered address, except that redemption notices may be sent or mailed more than 60 days prior to a redemption date if the notice is issued in connection with a defeasance of the Notes or a satisfaction and discharge of this Indenture. The notice shall identify the Notes to be redeemed and shall state:",notice-of-redemption
"Notice of Redemption. The Issuer shall deliver to each Holder’s registered address or otherwise in accordance with the procedures of the Depositary, a notice of redemption to each Holder whose Notes are to be redeemed pursuant to Section 5.1 not less than 10 nor more than 60 days prior to a date fixed for redemption (a “Redemption Date”); provided, however, that redemption notices may be delivered more than 60 days prior to a Redemption Date if (i) the notice is issued pursuant to Article VIII or (ii) in the case of a redemption that is subject to one or more conditions precedent, the date of redemption is extended as permitted hereunder. At the Issuer’s written request, the Trustee may give notice of redemption in the Issuer’s name and at the Issuer’s expense. All notices of redemption shall be prepared by the Issuer and shall state:",notice-of-redemption
"Notice of Redemption. Notice of redemption shall be given by first-class mail, postage prepaid, mailed not later than the thirtieth (30th) day, and not earlier than the sixtieth (60th) day, prior to the date fixed for redemption, to each Holder of Debentures to be redeemed, at the address of such Holder as it appears in the Securities Register. With respect to Debentures to be redeemed, each notice of redemption shall state:",notice-of-redemption
"Notice of Redemption. Except as otherwise provided as to any particular series of Securities, at least 30 days but not more than 60 days before a redemption date, the Company shall mail a notice of redemption to each Holder whose Securities are to be redeemed. The notice shall identify the Securities of the series to be redeemed and shall state:",notice-of-redemption
"Notice of Redemption. Notice of redemption shall be given not less than 30 nor more than 60 days prior to the Redemption Date, to each Holder of Securities to be redeemed. All notices of redemption shall identify the Securities to be redeemed (including CUSIP numbers) and shall state:",notice-of-redemption
"Notice of Redemption. Notice of redemption shall be given by first-class mail, postage prepaid, or sent electronically in the case of Global Securities, in each case, not less than 30 nor more than 60 days prior to the Redemption Date, to each Holder of Securities of a series that are to be redeemed, at such Holder’s address appearing in the Security Register, except that redemption notices may be given more than 60 days prior to a Redemption Date if the notice is issued in connection with defeasance of the Securities of such series pursuant to Article Thirteen or a satisfaction and discharge of this Indenture pursuant to Article Four with respect to the Securities of such series. All notices of redemption shall state:",notice-of-redemption
