clause_text,clause_type
Headings. The headings in the sections of this Agreement are inserted for convenience of reference only and shall not constitute a part hereof.,headings
Headings. The headings in this Agreement are included for convenience and will not affect the meaning or interpretation of this Agreement.,headings
"Headings. The headings, captions, and arrangements used in this Amendment are for convenience only and shall not affect the interpretation of this Amendment.",headings
"Headings. The Section headings used herein are for convenience of reference only, are not part of this Amendment and are not to affect the construction of, or to be taken into consideration in interpreting, this Amendment.",headings
Headings. The headings of paragraphs herein are included solely for convenience of reference and shall not affect the meaning or interpretation of any of the provisions of this Agreement.,headings
Headings. The headings of this Amendment are for purposes of reference only and shall not limit or otherwise affect the meaning hereof.,headings
"Headings. The article, section and paragraph headings contained in this Agreement are for reference purposes only and shall not affect in any way the meaning or interpretation of this Agreement.",headings
Headings. The headings in this Agreement are solely for convenience of reference and shall be given no effect in the construction or interpretation of this Agreement.,headings
"Headings. Section and subsection headings contained in this Agreement are inserted for convenience of reference only, shall not be deemed to be a part of this Agreement for any purpose, and shall not in any way define or affect the meaning, construction or scope of any of the provisions hereof.",headings
"Headings. Article, Section and subsection headings in this Agreement are included herein for convenience of reference only and shall not constitute a part of this Agreement for any other purpose.",headings
Headings. The headings herein are for purposes of reference only and shall not otherwise affect the meaning or interpretation of any provision hereof.,headings
"Headings. Section and other headings contained in this Agreement are for reference purposes only and are not intended to describe, interpret, define or limit the scope, extent or intent of this Agreement or any provision hereof.",headings
Headings. All captions and section headings used in this Agreement are for convenient reference only and do not form a part of this Agreement.,headings
Headings. The headings of the sections hereof are inserted for convenience only and shall not be deemed to constitute a part hereof nor to affect the meaning thereof.,headings
Headings. The headings of the Articles and the Sections in this Supplemental Indenture are for convenience of reference only and shall not be deemed to alter or affect the meaning or interpretation of any provisions hereof.,headings
"Headings. Section headings in the Loan Documents are for convenience of reference only, and shall not govern the interpretation of any of the provisions of the Loan Documents.",headings
Headings. The headings used in this Agreement have been inserted for convenience of reference only and do not define or limit the provisions hereof.,headings
"Headings. The headings of the Sections of this Supplemental Indenture have been inserted for convenience of reference only, are not to be considered a part of this Supplemental Indenture and shall in no way modify or restrict any of the terms or provisions hereof.",headings
"Headings. The underlined headings contained in this Agreement are for convenience of reference only, shall not be deemed to be a part of this Agreement and shall not be referred to in connection with the construction or interpretation of this Agreement.",headings
Headings. The Article and Section headings are for convenience only and shall not affect the construction of this Trust Agreement.,headings
Headings. The headings used in this Agreement are used for convenience only and are not to be considered in construing or interpreting this Agreement.,headings
Headings. The section and other headings contained in this Agreement are for reference purposes only and shall not affect the meaning or interpretation of this Agreement.,headings
Headings. The headings of the several sections are inserted for convenience of reference only and are not intended to be a part of or to affect the meaning or interpretation of this Agreement.,headings
"Headings. Headings of the Articles and Sections of this Agreement are for the convenience of the parties only, and shall be given no substantive or interpretive effect whatsoever.",headings
Headings. The headings in this Warrant are for purposes of reference only and shall not limit or otherwise affect the meaning of any provision of this Warrant.,headings
Headings. Headings in this Agreement are for convenience only and shall not be used to interpret or construe its provisions.,headings
Headings. Section headings herein are included herein for convenience of reference only and shall not constitute a part hereof for any other purpose or be given any substantive effect.,headings
Headings. The headings and captions in this Agreement are for convenience only and in no way define or describe the scope or content of any provision of this Agreement.,headings
"Headings. The division of this Agreement into articles, sections, subsections and paragraphs and the insertion of headings are for convenience of reference only and shall not affect the construction or interpretation of this Agreement.",headings
Headings. Descriptive headings are for convenience only and shall not control or affect the meaning or construction of any provision of this Agreement.,headings
Headings. Section headings used in this Agreement are for reference only and shall not affect the construction of this Agreement.,headings
"Headings. The article, section and subsection headings in this Agreement are for convenience only and shall not constitute a part of this Agreement for any other purpose and shall not be deemed to limit or affect any of the provisions hereof.",headings
Headings. The Table of Contents and headings used in this Agreement are for purposes of reference only and shall not limit or define the meaning of the provisions of this Agreement.,headings
Headings. The Article and/or Section headings and the Table of Contents in this Agreement are included herein for convenience of reference only and shall not constitute a part of this Agreement for any other purpose.,headings
Headings. The headings of articles and sections in this Deposit Agreement and in the form of the Receipt set forth in Exhibit A hereto have been inserted for convenience only and are not to be regarded as a part of this Deposit Agreement or the Receipts or to have any bearing upon the meaning or interpretation of any provision contained herein or in the Receipts.,headings
"Headings. The headings of the Sections hereof are provided for convenience only and are not to serve as a basis for interpretation or construction, and shall not constitute a part, of this Agreement.",headings
"Headings. The descriptive headings of the several Sections and paragraphs of this Agreement are inserted for convenience only, do not constitute a part of this Agreement and shall not affect in any way the meaning or interpretation of this Agreement.",headings
Headings. The headings of the Sections and paragraphs of this Agreement have been inserted for convenience of reference only and do not constitute a part of this Agreement.,headings
Headings. Headings are given to the sections and subsections of this Agreement solely as a convenience to facilitate reference. Such headings shall not be deemed in any way material or relevant to the construction or interpretation of this Agreement or any provision hereof.,headings
Headings. The captions in this Agreement are for convenience of reference only and shall not define or limit the provisions hereof.,headings
Headings. The various headings of this Amendment are inserted for convenience only and shall not affect the meaning or interpretation of this Amendment or any provisions hereof.,headings
Headings. The section and other headings contained in this Agreement are for the convenience of the parties only and are not intended to be a part hereof or to affect the meaning or interpretation hereof.,headings
Headings. Section and paragraph headings in this Agreement are included for convenience only and are not to be used to construe or interpret this Agreement.,headings
"Headings. The subject headings of the Articles and Sections of this Agreement are included for purposes of convenience only, and shall not affect the construction or interpretation of any of its provisions.",headings
Headings. The headings of the sections are for convenience only and shall not control or affect the meaning or construction or limit the scope or intent of any of the provisions of this Agreement.,headings
Headings. The headings herein contained are for reference only and shall not affect the meaning or interpretation of any provision of this Agreement.,headings
Headings. Section and other headings contained in this Agreement are for convenience of reference only and shall not affect in any way the meaning or interpretation of this Agreement.,headings
Headings. The paragraph headings have been inserted for purposes of convenience and shall not be used for interpretive purposes.,headings
Headings. The headings of this Agreement are inserted for convenience only and do not constitute a part of this Agreement.,headings
Headings. Section headings are for convenience of reference only and shall in no way affect the interpretation of this Guaranty.,headings
Headings. All headings herein are inserted only for convenience and ease of reference and are not to be considered in the construction or interpretation of any provision of this Agreement.,headings
"Headings. The provision of a Table of Contents, the division of this Agreement into Articles, Sections and other subdivisions and the insertion of headings are for convenience of reference only and shall not affect or be utilized in construing or interpreting this Agreement. All references in this Agreement to any “Section” are to the corresponding Section of this Agreement unless otherwise specified.",headings
"Headings. The headings in this Operating Agreement are inserted for convenience only and are in no way intended to describe, interpret, define, or limit the scope, extent or intent of this Operating Agreement or any provision hereof.",headings
"Headings. The various headings and numbers herein, the grouping of provisions of this Contract into separate clauses and paragraphs, and the organization hereof are for the purpose of convenience only and shall not limit or otherwise affect the meaning hereof.",headings
Headings. The section headings herein are for convenience of reference only and shall not be deemed to alter or affect the meaning or interpretation of any provisions hereof.,headings
Headings. Headings contained in this Declaration are inserted for convenience of reference only and do not affect the interpretation of this Declaration or any provision hereof.,headings
"Headings. The headings and captions used in this Agreement are used for convenience only and are not to be considered in construing or interpreting this Agreement. All references in this Agreement to sections, paragraphs, exhibits and schedules shall, unless otherwise provided, refer to sections and paragraphs hereof and exhibits and schedules attached hereto, all of which exhibits and schedules are incorporated herein by this reference.",headings
Headings. The descriptive headings contained in this -------- Agreement are included for convenience of reference only and shall not affect in any way the meaning or interpretation of this Agreement.,headings
"Headings. All descriptive headings of sections and paragraphs in this Agreement are intended solely for convenience, and no provision of this Agreement is to be construed by reference to the heading of any section or paragraph.",headings
"Headings. The headings and subheadings of the Table of Contents, Articles and Sections contained in this Agreement, except the terms identified for definition in Article I and elsewhere in this Agreement, are inserted for convenience only and shall not affect the meaning or interpretation of this Agreement or any provision hereof.",headings
"Headings. Section headings herein have been inserted for convenience of reference only, are not to be considered a part of this Agreement and will in no way modify or restrict any of the terms or provisions hereof.",headings
"Headings. The captions to the several Articles and Sections hereof are not a part of this Agreement, but are merely guides or labels to assist in locating and reading the several Articles and Sections hereof.",headings
"Headings. The title of and section headings in this Security Agreement are for convenience of reference only, and shall not govern the interpretation of any of the terms and provisions of this Security Agreement.",headings
"Headings. The headings preceding the text of the sections hereof are inserted solely for convenience of reference, and shall not constitute a part of this Agreement, nor shall they affect its meaning, construction or effect.",headings
"Headings. The headings, captions and arrangements used in this Amendment are, unless specified otherwise, for convenience only and shall not be deemed to limit, amplify or modify the terms of this Amendment, nor affect the meaning thereof.",headings
"Headings. The headings of this Agreement are for convenience only, and shall not be used to interpret, explain or otherwise affect the meanings of the provisions of this Agreement.",headings
Headings. The headings in this Agreement have been included solely for convenience of reference and shall not be considered in the interpretation or construction of this Agreement.,headings
Headings. Headings used in this Agreement are provided for convenience only and shall not be used to construe meaning or intent.,headings
Headings. Article and section headings are for convenient reference only and shall not control or affect the meaning or construction of any of its provisions.,headings
Headings. The various headings of this Agreement and of each other Loan Document are inserted for convenience only and shall not affect the meaning or interpretation of this Agreement or such other Loan Document or any provisions hereof or thereof.,headings
Headings. The headings that are used in this Agreement are used for reference and convenience purposes only and do not constitute substantive matters to be considered in construing the terms and provisions of this Agreement.,headings
Headings. The headings of the sections hereof are provided for convenience only and shall not in any way affect the meaning or construction of any provision of this Amendment.,headings
Headings. All headings are for convenience only and shall not affect the meaning of any provision of this Agreement.,headings
Headings. Paragraph headings have been inserted in this Agreement as a matter of convenience for reference only and it is agreed that such paragraph headings are not a part of this Agreement and shall not be used in the interpretation of any provision of this Agreement.,headings
Headings. The headings in this Agreement are for convenience of reference only and shall not affect its interpretation.,headings
Headings. The headings of the sections and subsections of this Agreement are inserted for convenience only and shall not be deemed to constitute a part hereof.,headings
Headings. The headings in this Agreement are included for convenience of reference only and in no way define or delineate any of the provisions hereof or otherwise affect their construction or effect.,headings
Headings. The headings of the Articles and Sections of this Agreement are for guidance and convenience of reference only and shall not limit or otherwise affect any of the terms or provisions of this Agreement.,headings
"Headings. The heading references herein and the table of contents hereof are for convenience purposes only, and shall not be deemed to limit or affect any of the provisions hereof.",headings
Headings. The headings for each article and section in this Agreement have been inserted for convenience of reference only and are not intended to limit or expand on the meaning of the language contained in the particular article or section.,headings
Headings. Section headings are used herein for convenience of reference only and shall not affect the meaning of any provision of this Agreement.,headings
Headings. The descriptive headings of the various Articles of this Agreement have been inserted for convenience of reference only and are of no significance in the interpretation or construction of this Agreement.,headings
"Headings. The headings of this Agreement are inserted solely for the convenience of reference and are not part of, and are not intended to govern, limit or aid in the construction of any term or provision hereof.",headings
Headings. The descriptive headings of the several paragraphs of this Agreement are inserted for convenience of reference only and shall not constitute a part of this Agreement.,headings
Headings. The Article headings or sections in this Agreement are for convenience only and shall not be used in construing the scope of this Agreement or any particular Article.,headings
Headings. Section headings used in this Guaranty are for convenience only and shall not affect the construction of this Guaranty.,headings
"Headings. The headings in this Agreement are for convenience of reference only and shall not constitute a part of this Agreement, nor shall they affect their meaning, construction or effect.",headings
"Headings. The headings of the sections, paragraphs and subsections of this Agreement are inserted for convenience only and shall not affect the interpretation hereof.",headings
"Headings. The division of this Agreement into Articles and Sections and the insertion of a table of contents and headings are for convenience of reference only and do not affect the construction or interpretation of this Agreement. The terms “hereof”, “hereunder” and similar expressions refer to this Agreement and not to any particular Article, Section or other portion hereof. Unless something in the subject matter or context is inconsistent therewith, references herein to Articles, Sections and Schedules are to Articles and Sections of and Schedules to this Agreement.",headings
Headings. The headings of the Sections of this Agreement are for convenience and shall not by themselves determine the interpretation of this Agreement.,headings
Headings. Headings of Sections herein are for the convenience of the parties only and are not intended to be a part of or to affect the meaning or interpretation of this Agreement.,headings
Headings. Section and subsection headings are inserted for convenience of reference only and do not form a part of this Agreement.,headings
Headings. The Section headings in this Agreement have been inserted as a matter of convenience of reference and are not a part of this Agreement.,headings
Headings. The headings contained in this Agreement are intended solely for convenience and shall not affect the rights of the parties to this Agreement.,headings
Headings. The titles and headings of Sections are included for convenience of reference only and are not to be considered in construction of the provisions hereof.,headings
"Headings. The section headings in this Agreement are inserted only as a matter of convenience, and in no way define, limit, extend or interpret the scope of this Agreement or of any particular section.",headings
Headings. The headings in this Agreement are inserted for convenience only and are not to be considered a construction of the provisions hereof.,headings
"Headings. The descriptive headings of the articles, sections and subsections of this Agreement are for convenience only and do not constitute a part of this Agreement.",headings
Headings. The headings in this Agreement are inserted for convenience only and shall not constitute a part hereof.,headings
Headings. The headings listed herein are for convenience only and do not constitute matters to be construed in interpreting this Amendment.,headings
"Headings. All headings used herein are for convenience only and shall not in any way affect the construction of, or be taken into consideration in interpreting, this Agreement.",headings
Headings. Clause headings and the table of contents are inserted for convenience of reference only and shall be ignored in the interpretation of this Agreement.,headings
"Headings. The headings contained herein are solely for the purposes of reference, are not part of this Agreement and shall not in any way affect the meaning or interpretation of this Agreement.",headings
"Headings. The headings contained herein are for convenience of reference only and are not intended to define, limit or describe the scope or intent of any provision of this Agreement.",headings
Headings. The paragraph headings used in this Agreement are for convenience only and shall not affect the interpretation of any of the provisions hereof.,headings
"Headings. The captions to the several Sections and Articles hereof are not a part of this Agreement, but are included merely for convenience of reference only and shall not affect its meaning or interpretation.",headings
Headings. Headings of the Articles and Sections in this Agreement are for reference purposes only and shall not be deemed to have any substantive effect.,headings
"Headings. Captions contained in this Agreement are inserted only as a matter of convenience and in no way define, limit or extend the scope or intent of this Agreement or any provision hereof.",headings
Headings. The inclusion of headings in this Agreement is for convenience of reference only and shall not affect the construction or interpretation hereof.,headings
Headings. The headings of the Articles of this Agreement are inserted for convenience of reference only and shall not affect the interpretation of this Agreement.,headings
Headings. The Table of Contents and Article and Section headings used in this Agreement are for convenience of reference only and shall not affect the construction of this Agreement.,headings
Headings. Section headings herein are included for convenience of reference only and shall not affect the interpretation of this Amendment.,headings
Headings. Headings of the Articles and Sections of this Agreement are for convenience of the parties only and shall be given no substantive or interpretive effect whatsoever. The table of contents to this Agreement is for reference purposes only and shall not affect in any way the meaning or interpretation of this Agreement.,headings
"Headings. The titles and headings of sections and subsections contained in this Agreement are for convenience only, and they neither form a part of this Agreement nor are they to be used in the construction or interpretation hereof.",headings
"Headings. The headings used in this Agreement are included solely for convenience and shall not affect, or be used in connection with, the interpretation of this Agreement.",headings
"Headings. The section headings herein are for reference purposes only and shall not otherwise affect the meaning, construction or interpretation of any provision in this Agreement.",headings
Headings. The headings of various sections of this Amendment have been inserted for reference only and shall not be deemed to be a part of this Amendment.,headings
Headings. The Section headings herein are intended for reference and shall not by themselves determine the construction or interpretation of this Agreement.,headings
"Headings. The captions and headings herein are inserted only as a matter of convenience and for reference and in no way define, limit, or describe the scope of this Mortgage nor the intent of any provision hereof.",headings
Headings. The headings of any paragraph of this Amendment are for convenience only and shall not be used to interpret any provision hereof.,headings
"Headings. The Section headings appearing in this Agreement are for the purposes of easy reference and shall not be considered a part of this Agreement or in any way modify, demand or affect its provisions.",headings
"Headings. The headings in this Warrant are for purposes of convenience in reference only, and shall not be deemed to constitute a part hereof.",headings
Headings. The headings in this Agreement are for purposes of convenience only and are not intended to define or limit the construction of the terms and conditions of this Agreement.,headings
"Headings. The Article, Section and Subsection titles hereof are inserted for convenience of reference only and shall in no way alter, modify or define, or be used in construing, the text of such Articles, Sections or Subsections.",headings
"Headings. The headings herein are for convenience only, do not constitute a part of this Agreement and shall not be deemed to limit or affect any of the provisions hereof. The language used in this Agreement will be deemed to be the language chosen by the parties to express their mutual intent, and no rules of strict construction will be applied against any party.",headings
"Headings. The article, section and paragraph headings contained in this Agreement and in the Ancillary Agreements are for reference purposes only and shall not affect in any way the meaning or interpretation of this Agreement or any Ancillary Agreement.",headings
"Headings. All section headings contained in this Agreement are for convenience of reference only, do not form a part of this Agreement and shall not affect in any way the meaning or interpretation of this Agreement.",headings
"Headings. Paragraph headings included herein are for convenience of reference only and shall not modify, define, expand or limit any of the terms or provisions hereof.",headings
Headings. The headings in this Agreement are intended solely as a convenience and are not intended to modify any other provision herein.,headings
Headings. The section headings herein are for convenience only and shall not affect the construction of this Agreement.,headings
Headings. The headings set forth in this Agreement are for convenience only and will not control or affect the meaning or construction of the provisions of this Agreement.,headings
Headings. The headings in this Agreement are inserted for convenience of reference only and shall not be a part of or control or affect the meaning of any provision hereof.,headings
Headings. Headings and subheadings in this Agreement are inserted for reference and convenience only and shall not be deemed a part of this Agreement.,headings
Headings. Article and Section headings in this Agreement and the other Loan Documents are included for convenience of reference only and are not part of this Agreement or the other Loan Documents for any other purpose.,headings
Headings. The Article and Section headings contained in this Agreement are inserted for convenience of reference only and shall not affect the meaning or interpretation of this Agreement.,headings
Headings. The captions and headings used in this Agreement are inserted for convenience only and shall not affect the meaning or interpretation of this Agreement.,headings
Headings. The Article and Section headings of this Agreement are for convenience only and shall not constitute a part of this Agreement or in any way affect the meaning or interpretation thereof.,headings
"Headings. The headings herein are included for convenience of reference only and are not intended to be part of, or to affect the meaning or interpretation of, this Agreement. Very truly yours, REPUBLIC COMPANIES GROUP, INC. By: Name: Title: J.P. MORGAN SECURITIES INC. BANC OF AMERICA SECURITIES LLC Acting as Representatives of the several Underwriters named in the attached Schedule 1. J.P. MORGAN SECURITIES INC. By: Name: Title: BANC OF AMERICA SECURITIES LLC By: Name: Title: J.P. Morgan Securities Inc. Banc of America Securities LLC Keefe, Bruyette & Woods, Inc. Sandler O’Neill & Partners, L.P. Total 6,000,000 J.P. MORGAN SECURITIES INC. BANC OF AMERICA SECURITIES LLC As Representatives of the several Underwriters listed in Schedule 1 to the Underwriting Agreement referred to below c/o J.P. MORGAN SECURITIES INC. 277 Park Avenue New York, New York 10172 and BANC OF AMERICA SECURITIES LLC 9 West 57th Street New York, New York 10019 Re: Republic Companies Group, Inc. — Public Offering Ladies and Gentlemen: The undersigned understands that you, as Representatives of the several Underwriters, propose to enter into an Underwriting Agreement (the “Underwriting Agreement”) with Republic Companies Group, Inc., a Delaware corporation (the “Company”), providing for the public offering (the “Public Offering”) by the several Underwriters named in Schedule 1 to the Underwriting Agreement (the “Underwriters”), of Common Stock of the Company (the “Securities”). Capitalized terms used herein and not otherwise defined shall have the meanings set forth in the Underwriting Agreement. In consideration of the Underwriters’ agreement to purchase and make the Public Offering of the Securities, and for other good and valuable consideration receipt of which is hereby acknowledged, the undersigned hereby agrees (the “Letter Agreement”) that, without the prior written consent of J.P. Morgan Securities Inc. and Banc of America Securities LLC on behalf of the Underwriters (the “Representatives”), the undersigned will not, as of the date hereof and during the period ending 180 days after the date of the prospectus relating to the Public Offering (the “Prospectus”), (1) offer, pledge, announce the intention to sell, sell, contract to sell, sell any option or contract to purchase, purchase any option or contract to sell, grant any option, right or warrant to purchase, or otherwise transfer or dispose of, directly or indirectly, any shares of common stock, par value $0.01 per share, of the Compan...",headings
Headings. Section headings in this Guaranty are for convenience of reference only and shall not govern the interpretation of any provision of this Guaranty.,headings
Headings. The headings of the sections of this Amendment are inserted for convenience only and shall not be deemed to constitute a part of this Amendment.,headings
"Headings. The headings of the various articles and sections of this Agreement are inserted merely for the purpose of convenience and do not expressly or by implication limit, define or extend the specific terms of the section so designated.",headings
Headings. The headings given to the sections in the Contract are inserted only for convenience and are in no way to be construed as part of the Contract or as a limitation of the scope of the particular section to which the heading refers.,headings
Headings. The headings of the paragraphs contained in this document are for reference purposes only and shall not in any way affect the meaning or interpretation of any provision of this agreement.,headings
Headings. The descriptive headings of the Sections hereof are inserted for convenience only and do not constitute a part of this Agreement.,headings
Headings. The section headings used in this Agreement and any Terms Agreement are for convenience only and shall not affect the construction hereof.,headings
"Headings. The section headings in this Agreement are for the convenience of reference only and shall not modify, define, expand or limit any of the terms or provisions thereof.",headings
Headings. The paragraph headings used or contained in this Agreement are for convenience of reference only and shall not affect the construction of this Agreement.,headings
Headings. The Article and Section and other headings herein are for convenience only and are not a part of this Warrant and shall not affect the interpretation thereof.,headings
Headings. The paragraph headings of this Agreement are for convenience of reference only and are not to be considered in construing this Agreement.,headings
"Headings. The descriptive headings of the several Sections and paragraphs of this Exchange and Registration Rights Agreement are inserted for convenience only, do not constitute a part of this Exchange and Registration Rights Agreement and shall not affect in any way the meaning or interpretation of this Exchange and Registration Rights Agreement.",headings
Headings. The headings of this Contract are for the convenience of reference only and shall not affect in any manner any of the terms and conditions hereof.,headings
"Headings. The section headings contained in this Agreement (including, without limitation, section headings and headings in the exhibits and schedules) are inserted for reference purposes only and shall not affect in any way the meaning, construction or interpretation of this Agreement. Any reference to the masculine, feminine, or neuter gender shall be a reference to such other gender as is appropriate. References to the singular shall include the plural and vice versa.",headings
Headings. Paragraph headings used herein are for convenience of reference only and shall not be considered in construing this Agreement.,headings
Headings. The headings of sections and subsections are included solely for convenience of reference and shall not affect the meaning of the provisions of this Agreement.,headings
Headings. Headings are used solely for the convenience of the parties and shall not be deemed to be a limitation upon or descriptive of the contents of any such Section.,headings
Headings. The section headings hereof have been inserted for convenience of reference only and shall not define or limit any of the terms or provisions hereof.,headings
Headings. The headings of the sections of this Guaranty are inserted for purposes of convenience only and shall not be construed to affect the meaning or construction of any of the provisions hereof.,headings
Headings. The headings of the Articles and Sections of this Supplemental Indenture are inserted for convenience of reference and shall not be deemed a part thereof.,headings
Headings. The Article and Section headings and table of contents contained in this Agreement are for reference purposes only and shall not affect in any way the meaning or interpretation of this Agreement.,headings
Headings. The paragraph and section headings in this Agreement are provided for convenience of reference only and shall not affect its construction or interpretation.,headings
Headings. Section headings are for reference purposes only and shall not be construed as a part of this Agreement.,headings
Headings. The Article and Section headings herein are for convenience only and shall not affect the construction hereof.,headings
Headings. Headings are used in this Agreement for reference only and shall not be considered when interpreting this Agreement.,headings
Headings. The headings in this Agreement are inserted for convenience and identification only and shall not be considered in the interpretation of this Agreement.,headings
"Headings. The headings of this Agreement are for convenience of reference only, are not part of this Agreement and do not affect its interpretation.",headings
"Headings. The headings in this Agreement are for convenience of reference only and shall not limit or otherwise affect the meaning hereof. All references made in this Agreement to ""Section"" and ""paragraph"" refer to such Section or paragraph of this Agreement, unless expressly stated otherwise.",headings
"Headings. The headings of the sections, paragraphs and subdivisions of this Agreement are for the convenience of reference only, and are not to be considered a part hereof and shall not limit or otherwise affect any of the terms hereof.",headings
"Headings. In interpreting a Finance Document or any provision of a Finance Document, all clause, sub-clause and other headings in that and any other Finance Document shall be entirely disregarded.",headings
Headings. The headings and captions in this Agreement are included for purposes of convenience only and shall not affect the construction or interpretation of any of its provisions.,headings
"Headings. The headings in this Subscription Agreement are inserted for convenience and identification only and are not intended to describe, interpret, define, or limit the scope, extent or intent of this Subscription Agreement or any provision hereof.",headings
Headings. The headings of this Warrant have been inserted as a matter of convenience and shall not affect the construction hereof.,headings
"Headings. The headings and other captions in this Agreement are for convenience and reference only and shall not be used in interpreting, construing or enforcing any of the provisions of this Agreement.",headings
Headings. The headings of this Amendment are for the purposes of reference only and shall not affect the construction of or be taken into consideration in interpreting this Amendment.,headings
Headings. Herein are for convenience of reference only and shall in no way affect interpretation of this Agreement.,headings
"Headings. All Section headings herein are for convenience of reference only and are not part of this Agreement, and no construction or reference shall be derived therefrom.",headings
"Headings the section and other headings contained in this Agreement or such other Loan Document and the Table of Contents (if any), preceding this Agreement or such other Loan Document are for reference purposes only and shall not control or affect the construction of this Agreement or such other Loan Document or the interpretation thereof in any respect;",headings
Headings. Headings appear solely for convenience of reference. Such headings are not part of this Agreement and shall not be used to construe it.,headings
Headings. The headings and captions contained in this Agreement are solely for convenient reference and shall not be deemed to affect the meaning or interpretation of any provision or paragraph hereof.,headings
Headings. Headings in this Amendment are for convenience of reference only and are not part of the substance hereof.,headings
"Headings. The article, paragraph, and subparagraph headings throughout this Agreement are for convenience and reference only, and the words contained therein shall in no way be held to explain, modify, amplify, or aid in the interpretation, construction, or meaning of the provisions of this Agreement.",headings
Headings. Section headings of this Escrow Agreement have been inserted for convenience of reference only and shall in no way restrict or otherwise modify any of the terms or provisions of this Escrow Agreement.,headings
Headings. Headings and captions are for convenience only and are not to be used in the interpretation of this Agreement.,headings
"Headings. The captions and headings of this Agreement and any Exhibit, Schedule or Annex hereto are for convenience of reference only and shall not affect the interpretation hereof or thereof.",headings
Headings. Section headings have been inserted herein for convenience only and shall not be construed to be a part hereof.,headings
Headings. The headings in this Agreement are for convenience only; they form no part of this Agreement and shall not affect its interpretation.,headings
Headings. The titles of the Articles and the headings of the Sections of this Agreement are for convenience of reference only and are not to be considered in construing the terms and provisions of this Agreement.,headings
Headings. Section headings are for convenience only and do not control or affect the meaning or interpretation of any terms or provisions of this Agreement.,headings
"Headings. All Article headings contained in this Agreement are for convenience of reference only, do not form a part of this Agreement and will not affect in any way the meaning or interpretation of this Agreement. Words used herein, regardless of the number and gender specifically used, will be deemed and construed to include any other number, singular or plural, and any other gender, masculine, feminine, or neuter, as the contract requires.",headings
Headings. Headings shall be ignored in construing this Agreement.,headings
Headings. Headings used in this Amendment are for convenience of reference only and shall not affect the construction of this Amendment.,headings
"Headings. The section headings appearing in this Agreement are inserted only as a matter of convenience and in no way define, limit, construe or describe the scope or extent of such section or in any way affect such section.",headings
Headings. The headings of this Amendment are for the purposes of reference only and shall not affect the construction of this Amendment.,headings
Headings. The headings used in this Agreement are for convenience only and are not to be construed in any way as additions to or limitations of the covenants and agreements contained in it.,headings
Headings. The headings as to contents of particular paragraphs of this Agreement are inserted for convenience only and shall not be construed as a part of this Agreement or as a limitation on the scope of any terms or provisions of this Agreement.,headings
Headings. Headings contained herein are for convenience of reference only.,headings
Headings. Section and subsection headings in this Amendment No. 1 are included herein for convenience of reference only and shall not constitute a part of this Amendment No. 1 for any other purpose or be given any substantive effect.,headings
Headings. The various headings of this Security Agreement are inserted for convenience only and shall not affect the meaning or interpretation of this Security Agreement or any provisions thereof.,headings
