clause_text,clause_type
"Captions. The captions as to contents of particular articles, sections or paragraphs contained in this Agreement and the table of contents hereto are inserted only for convenience and are in no way to be construed as part of this Agreement or as a limitation on the scope of the particular articles, sections or paragraphs to which they refer.",captions
Captions. The captions used in this Agreement are for convenience only and are not to be used in interpreting the obligations of the Parties under this Agreement.,captions
Captions. The captions contained herein are used solely for convenience and shall not be deemed to define or limit the provisions of this Agreement.,captions
"Captions. Captions to Articles, Sections and subsections of, and Annexes, Schedules and Exhibits to, this Agreement are included for convenience of reference only and shall not constitute a part of this Agreement for any other purpose or in any way affect the meaning or construction of any provision of this Agreement.",captions
"Captions. The captions in this Agreement are inserted only as a matter of convenience and for reference, and are not and shall not be deemed to be a part hereof.",captions
Captions. The article and section captions of this Agreement are for convenience only and do not constitute a part of this Agreement.,captions
Captions. Paragraph headings are for convenience only and shall not be considered a part of this Agreement.,captions
Captions. The Article and paragraph headings used herein are for convenience only and are not a part of this Agreement and will not be used in construing it.,captions
"Captions. Captions provided herein are for convenience only and shall not affect the scope, meaning, intent or interpretation of the provisions of this Agreement.",captions
Captions. The captions used herein are for convenience only and are not a part of this Agreement and do not in any way limit or amplify the terms and provisions hereof.,captions
"Captions. Captions are provided herein for convenience only and they are not to serve as a basis for interpretation or construction of this Agreement, nor as evidence of the intention of the parties hereto.",captions
"Captions. All captions, headings, titles, numerical references and computer highlighting are for convenience only and shall have no effect on the interpretation of this Lease.",captions
"Captions. The headings of the Sections of this Amendment are for convenience of reference only and shall not modify, define, expand or limit any of the terms or provisions of this Amendment.",captions
"Captions. The captions appearing at the commencement of the paragraphs hereof are descriptive only and for convenience and reference. Should there be any conflicts between any such caption and the paragraph at the head of which it appears, the paragraph and not such caption shall control and govern in the construction of this document.",captions
Captions. The captions used herein are for convenience of reference only and shall not be construed in any manner to limit or modify any of the terms hereof.,captions
Captions. The captions and headings in this Agreement are inserted for convenience and reference only and in no way define or limit the scope or content of this Agreement and shall not affect the interpretation of its provisions.,captions
Captions. The headings of the paragraphs of this Agreement are inserted for convenience only and shall not be deemed to constitute part of this Agreement or to affect the construction thereof. (signature page follows) (Signature) (Print name) (Title) (Signature) (Print name) (Street address),captions
"Captions. The captions by which the sections and subsections of this Agreement are identified are for convenience only, and shall have no effect whatsoever upon its interpretation.",captions
Captions. The captions of the sections and subsections of this Agreement are solely for convenient reference and shall not be deemed to affect the meaning or interpretation of any provision of this Agreement.,captions
Captions. The headings and captions appearing in the Loan Documents have been included solely for convenience and shall not be considered in construing the Loan Documents.,captions
Captions. The captions of the paragraphs of this Note are for convenience only and shall be disregarded in construing this Note.,captions
"Captions. All section and article titles or captions contained in this Agreement and the table of contents, if any, are for convenience only and shall not be deemed a part of this Agreement.",captions
"Captions. The captions of the various Articles, Sections, Exhibits and Schedules of this Agreement have been inserted only for convenience of reference and do not modify, explain, enlarge or restrict any of the provisions of this Agreement.",captions
"Captions. All captions in this Agreement are intended solely for the convenience of the parties, and none shall be deemed to affect the meaning or construction of any provision of this Agreement.",captions
"Captions. The captions herein are for convenience and identification purposes only, are not an integral part hereof, and are not to be considered in the interpretation of any part hereof.",captions
"Captions. The captions in this Agreement are for convenience and identification purposes only, are not an integral part of this Agreement, and are not to be considered in the interpretation of any part hereof.",captions
"Captions. The captions contained in this Agreement are solely for convenient reference and shall not be deemed to affect the meaning or interpretation of any article, section, or paragraph hereof.",captions
"Captions. The captions of the various articles and sections of this Lease are for convenience only and do not necessarily define, limit, describe, or construe the contents of such articles or sections.",captions
"Captions. The captions and section headings used herein are for convenience only, shall not be deemed part of this Agreement and shall not in any way restrict or modify the context or substance of any section or paragraph of this Agreement.",captions
"Captions. The captions included herein have been inserted for ease of reference only and shall not be construed to affect the meaning, construction or effect of this Agreement.",captions
Captions. The titles of sections or subsections are for convenience only and do not define or limit the contents.,captions
Captions. The captions in this Amendment are for convenience of reference only and shall not define or limit the provisions hereof.,captions
Captions. The captions in this Agreement are solely for convenience of reference. They are not a part of this Agreement and shall have no effect on its construction or interpretation.,captions
"Captions. The Article and Section headings in this Agreement are included herein for convenience of reference only, and shall not affect the construction or interpretation of any provision of this Agreement.",captions
"Captions. The captions herein set forth are for convenience only and shall not be deemed to define, limit, or describe the scope or intent of this Note.",captions
"Captions. The captions in this First Amendment are inserted for convenience of reference only and in no way define, describe or limit the scope or intent of this First Amendment or any of the provisions hereof.",captions
"Captions. The captions appearing herein are for convenience of reference only and in no way define, limit or affect the scope or substance of any section hereof.",captions
Captions. The captions and headings of the paragraphs of this Agreement are for convenience and reference only and are not to be used to interpret or define the provisions hereof.,captions
Captions. The captions and headings of the sections and subsections of this Agreement are included for convenience only and are not to be considered in construing or interpreting this Agreement.,captions
"Captions. The captions throughout this Sublease are for convenience of reference only and the words contained therein shall in no way be held or deemed to define, limit, describe, explain, modify, amplify or add to the interpretation, construction or meaning of any provision of or the scope or intent of this Sublease, nor in any way affect this Sublease.",captions
"Captions. The captions and headings of Sections and subsections contained in this Agreement are provided for convenience of reference only and shall not be considered a part hereof for purposes of interpreting this Agreement, and, way the meaning or intent of this Agreement or any of its terms or provisions.",captions
"Captions. The parties agree that the captions appearing in this Agreement have been inserted for reference and as a matter of convenience and in no way define, limit or enlarge the scope or meaning of this Agreement or any provision.",captions
"Captions. Section and other headings contained in this Agreement are for reference purposes only and are in no way intended to describe, interpret, define or limit the scope, extent or intent of this Agreement or any provision hereof.",captions
Captions. All captions and headings in this Sublease are for the purposes of reference and convenience and shall not limit or expand the provisions of this Sublease.,captions
"Captions. The captions appearing in this Lease have been inserted as a matter of convenience and for reference only and in no way define, limit or enlarge the scope or meaning of this Lease or of any provision thereof.",captions
Captions. All captions and headings used herein are for convenient reference only and do not form part of this Agreement.,captions
Captions. All captions used in this Agreement are for convenience only and shall not affect the meaning or construction of any provision hereof.,captions
"Captions. The captions of the sections, subsections and paragraphs of this Agreement have been added for convenience only and shall not be deemed to be a part of this Agreement.",captions
Captions. The section headings contained herein are for reference purposes only and shall not in any way affect the meaning or interpretation of any of the terms and conditions of this Agreement.,captions
Captions. The captions to the various sections and subsections of this Agreement have been inserted for convenience only and shall not limit or affect any of the terms hereof.,captions
"Captions. The headings of the several Articles and Sections herein are inserted for convenience of reference only and are not intended to be part of, or to affect the meaning or interpretation of, this Plan of Merger.",captions
"Captions. The captions appearing at the commencement of the sections hereof are descriptive only and for convenience in reference to this Lease and in no way whatsoever define, limit or describe the scope or intent of this Lease, nor in any way affect this Lease.",captions
"Captions. Section designations and captions are provided for convenience of reference, do not constitute a part of this Agreement, and are not to be considered in its interpretation.",captions
Captions. All captions are for convenience only and shall not limit or define the term thereof.,captions
"Captions. The captions in this Agreement are included for convenience of reference only and in no way define or delimit any of the provisions hereof or otherwise affect their construction or effect. If you are in agreement with the foregoing, please sign the form of acceptance on the accompanying counterpart of this letter and return such counterpart to the Trust, whereupon this letter shall become a binding contract upon the date thereof. Dated: May 23, 2014 By: /s/ Jorge Coloma Jorge Coloma, President The foregoing Agreement is hereby accepted. Dated: May 23, 2014 By: /s/ Vivian Coloma Vivian Coloma, President Dated: May 23, 2014",captions
"Captions. The caption and heading of various sections and paragraphs of this Agreement are for convenience only and are not to be construed as defining or limiting, in any way, the scope or intent of the provisions hereof.",captions
"Captions. All section titles or captions contained in this -------- Agreement are for convenience only, shall not be deemed a part of this Agreement and shall not affect the meaning or interpretation of this Agreement. All references herein to Sections shall be deemed references to such parts of this Agreement, unless the context shall otherwise require.",captions
Captions. The captions and headings of the various sections and subsections of this Agreement are provided for convenience only and shall not be construed to modify the meaning of such sections or subsections.,captions
Captions. Article and paragraph captions are not a part hereof.,captions
"Captions. The captions in this lease are for convenience only and are not a part of this lease and do not in any way define, limit, describe or amplify the terms and provisions of this lease or the scope or intent thereof.",captions
"Captions. The captions and headings herein are for convenience only and in no way define, limit or describe the scope or intent of any provisions hereof.",captions
"Captions. The headings used in this Pledge Agreement are inserted for reference purposes only and shall not be deemed to define, limit, extend, describe, or affect in any way the meaning, scope or interpretation of any of the terms or provisions of this Pledge Agreement or the intent hereof.",captions
"Captions. Any headings preceding the text of the several paragraphs and subparagraphs hereof are inserted solely for convenience of reference and shall not constitute a part of this Lease, nor shall they affect its meaning, construction or effect.",captions
Captions. The captions or headings of this Agreement are for convenience and ease of reference only. They will have no effect on the meaning or interpretation of any provision of this Agreement.,captions
Captions. Captions herein are for the convenience of the parties and shall not affect the interpretation of this Agreement.,captions
Captions. The captions to the various clauses of this Agreement are for informational purposes only and shall not alter the substance of the terms and conditions of this Agreement.,captions
Captions. The captions contained in this Agreement are for convenience of reference only and do not form a part of this Agreement and shall not affect the interpretation hereof.,captions
"Captions. The captions in this Agreement are included for convenience of reference only and in no way define or delimit any of the provisions hereof or otherwise affect their construction or effect. If you are in agreement with the foregoing, please sign the form of acceptance on the accompanying counterpart of this letter and return such counterpart to the Trust, whereupon this letter shall become a binding contract upon the date thereof. Yours very truly, ATTEST: Analysts Investment Trust By: /S/ By: /S/ ----------------------------- ------------------------------- Craig Hunt/Secretary David Lee Manzler, Jr., President Name/Title Dated: 28 September, 2001 ACCEPTANCE The foregoing Agreement is hereby accepted. ATTEST: Equity Analysts Inc. By: /S/ By: /S/ ----------------------------- ------------------------------- Craig Hunt/Secretary David Lee Manzler, Jr., President Name/Title Dated: 28 September, 2001",captions
Captions. All captions herein are for convenience only and shall not be interpreted as having any substantive meaning.,captions
"Captions. Paragraph captions are inserted for convenience only and in no way are to be construed to define, limit or affect the construction or interpretation hereof.",captions
"Captions. The headings of the paragraphs of this Agreement are inserted for convenience only and shall not be deemed to constitute part of this Agreement or to affect the construction thereof. (signature page follows) The parties are signing this Indemnification Agreement as of the date stated in the introductory sentence. (Signature) (Print name) (Title) [INSERT INDEMNITEE NAME] (Signature) (Print name) (Street address) (City, State and ZIP)",captions
"Captions. The captions in this Agreement are included for convenience of reference only and in no way define or limit any of the provisions hereof or otherwise affect their construction or effect. If you are in agreement with the foregoing, please sign the form of acceptance below and return it to the Trust, whereupon this letter shall become a binding contract upon the date thereof. Effective as of November 21, 2005 Yours very truly, UNIFIED SERIES TRUST By: /s/ Anthony J. Ghoston Anthony J. Ghoston, President The foregoing Agreement is hereby accepted. GERONIMO PARTNERS ASSET MANAGEMENT LLC By: /s/ David Prokupek David Prokupek, Managing Member",captions
Captions. The captions used in this Agreement are inserted for convenience only and are not part of this Agreement.,captions
Captions. All paragraph captions are for reference only and shall not be considered in construing this Agreement.,captions
Captions. Section captions and headings used in this Amendment are for convenience only and are not part of and shall not affect the construction of this Amendment.,captions
Captions. The captions in this Agreement are for convenience only and are not to be interpreted or construed as a substantive part of this Agreement.,captions
Captions. All headings anywhere contained in this Lease are intended for convenience or reference only and are not to be deemed or taken as a summary of the provisions to which they pertain or as a construction thereof.,captions
"Captions. The article, paragraph and other headings contained in this Agreement are for reference purposes only, and shall not limit or otherwise affect the meaning hereof.",captions
"Captions. The captions or headings of paragraphs in the Lease are inserted for convenience only, and shall not be considered in construing the provisions hereof if any question of intent should arise.",captions
Captions. The captions appearing herein are for the convenience of the parties only and shall not be construed to affect the meaning of the provisions of this Agreement.,captions
